id_men,culture_label,production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng
2639,Niebe,70,1.0,6,60,48,38.6127672,-90.2593798
2640,Arachide,700,1.0,12,40,72,14.908855,-15.771968
2640,Mais,400,0.5,12,40,72,14.908855,-15.771968
2640,Mil,1000,1.0,12,40,72,14.908855,-15.771968
2642,Arachide,100,1.0,7,65,60,14.7567,-16.6107
2642,Mil,300,2.0,7,65,60,14.7567,-16.6107
2643,Arachide,750,0.800000012,5,58,42,12.442911,-16.6279429
2643,Riz,150,0.400000006,5,58,42,12.442911,-16.6279429
2644,Niebe,40,0.600000024,10,65,42,14.993048,-17.005227
2645,Arachide,2500,3.0,3,81,3,15.178288,-15.559558
2645,Mil,1250,1.0,3,81,3,15.178288,-15.559558
2645,Niebe,450,7.0,3,81,3,15.178288,-15.559558
2646,Mais,100,0.25,10,57,6,39.612361,-104.893276
2646,Mil,200,1.0,10,57,6,39.612361,-104.893276
2648,Mil,300,1.0,3,22,42,15.574553,-14.804016
2650,Arachide,3450,7.0,12,47,12,15.25,-14.1
