,production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng,culture_label_Arachide,culture_label_Bissap,culture_label_Mais,culture_label_Manioc,culture_label_Mil,culture_label_Niebe,culture_label_Pasteque,culture_label_Riz,culture_label_Sesame,culture_label_Sorgho
2664,700,2.0,7,55,90,15.2820089,-16.1713267,0,0,0,0,1,0,0,0,0,0
8215,300,2.0,18,57,48,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
2483,550,1.0,5,59,77,14.71642,-12.4122682,0,0,0,0,0,0,0,0,0,1
2474,1000,4.0,11,61,42,14.7309898,-17.4682077,0,0,0,0,1,0,0,0,0,0
6039,1000,1.5,17,65,35,14.0015581,-16.1851486,1,0,0,0,0,0,0,0,0,0
1459,210,0.75,12,52,49,12.552757,-16.322291,1,0,0,0,0,0,0,0,0,0
7359,4500,13.0,10,52,72,15.013215,-16.961071,1,0,0,0,0,0,0,0,0,0
2597,250,2.5,8,82,42,15.651014,-16.050118,0,0,0,0,0,1,0,0,0,0
865,3600,6.0,15,49,49,14.8665572,-15.8994956,1,0,0,0,0,0,0,0,0,0
5639,350,1.0,5,42,35,12.993248,-15.710105,0,0,0,0,0,0,0,0,1,0
3220,300,2.0,9,39,70,15.2820089,-16.1713267,0,0,0,0,0,1,0,0,0,0
4574,800,1.657999992,22,55,50,13.526976,-15.162059,0,0,0,0,0,0,0,0,0,1
4632,600,1.5,30,44,10,13.7725888,-13.6710059,0,0,1,0,0,0,0,0,0,0
4342,450,0.800000012,10,60,48,14.651375,-17.1837519,1,0,0,0,0,0,0,0,0,0
5526,700,2.0,8,45,49,13.8522276,-15.876004,0,0,0,0,1,0,0,0,0,0
7770,7000,7.87349987,10,37,70,13.894185,-15.407753,1,0,0,0,0,0,0,0,0,0
6442,1000,3.0,10,68,20,14.8023331,-16.5363109,0,0,0,0,1,0,0,0,0,0
1346,1000,2.0,7,42,25,14.128458,-15.7439194,0,0,0,0,1,0,0,0,0,0
1946,140,0.5,12,43,56,14.7107147,-17.4584434,0,0,0,0,0,0,0,1,0,0
54,700,1.0,8,60,9,14.423295,-16.2136689,0,0,0,0,1,0,0,0,0,0
8131,200,1.0,29,39,26,14.4250062,-16.6070268,1,0,0,0,0,0,0,0,0,0
3327,750,0.75,29,67,42,12.7033366,-12.2547919,0,0,1,0,0,0,0,0,0,0
7817,178,1.0,11,57,12,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
4892,150,0.400000006,5,58,42,12.442911,-16.6279429,0,0,0,0,0,0,0,1,0,0
1890,141,0.5,9,53,50,13.1440754,-14.1059408,1,0,0,0,0,0,0,0,0,0
159,150,2.5,10,54,49,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
4752,700,2.0,5,36,49,14.433333,-15.816667,0,0,0,0,1,0,0,0,0,0
2508,551,0.425999999,11,64,40,12.9311243,-14.2014466,1,0,0,0,0,0,0,0,0,0
2331,200,1.0,11,53,56,14.7802142,-17.1159605,0,0,0,0,1,0,0,0,0,0
8028,120,1.0,12,50,56,14.8416177,-15.8742244,0,0,0,0,0,1,0,0,0,0
1698,1300,1.0,8,44,56,12.51317,-11.57785,0,0,1,0,0,0,0,0,0,0
6866,150,0.600000024,6,49,48,14.7064836,-17.4599877,0,0,0,0,1,0,0,0,0,0
5951,1080,2.935400009,12,70,28,14.7496114,-17.3749044,0,0,0,0,1,0,0,0,0,0
3403,400,0.5,8,49,56,38.8985658,-77.04428419999999,0,0,0,0,0,0,0,0,0,1
8026,200,1.0,12,50,56,14.8416177,-15.8742244,0,0,1,0,0,0,0,0,0,0
5803,300,2.0,4,30,49,15.326223,-16.251764,0,0,1,0,0,0,0,0,0,0
3760,300,3.0,22,45,84,14.128458,-15.7439194,0,0,0,0,0,1,0,0,0,0
4818,100,1.0,5,32,52,15.0,-16.416667,0,0,0,0,0,1,0,0,0,0
2890,600,2.0,10,67,48,14.7499663,-17.461208,1,0,0,0,0,0,0,0,0,0
6459,150,1.200000048,18,68,1,15.774876,-13.4670731,0,0,0,0,1,0,0,0,0,0
6091,300,1.0,11,66,90,15.2820089,-16.1713267,1,0,0,0,0,0,0,0,0,0
5907,4000,6.0,7,31,48,15.483478,-16.311165,1,0,0,0,0,0,0,0,0,0
5139,800,1.0,6,38,7,14.270251,-15.9406128,0,0,0,0,1,0,0,0,0,0
7894,900,7.0,11,69,54,13.927552,-16.627781,1,0,0,0,0,0,0,0,0,0
3123,100,2.0,5,67,54,15.890622,-16.425352,0,0,0,0,0,1,0,0,0,0
2855,1000,5.0,22,48,49,45.5056156,-73.61375919999999,1,0,0,0,0,0,0,0,0,0
240,4000,7.0,6,30,54,14.691,-17.4543767,1,0,0,0,0,0,0,0,0,0
920,300,2.0,6,60,43,14.0996869,-15.5558492,1,0,0,0,0,0,0,0,0,0
4600,4000,7.0,26,57,56,15.020773,-15.902403,1,0,0,0,0,0,0,0,0,0
8033,350,1.0,7,39,25,14.3467,-16.1555,0,0,0,0,1,0,0,0,0,0
5562,300,2.0,11,60,56,14.392586,-16.911368,0,0,0,0,1,0,0,0,0,0
7982,300,0.5,5,87,48,14.561166,-12.199066,1,0,0,0,0,0,0,0,0,0
1524,200,1.0,7,77,49,13.1440754,-14.1059408,0,0,1,0,0,0,0,0,0,0
7449,780,2.0,7,54,7,14.7145281,-17.2723371,0,0,0,0,0,0,0,1,0,0
6074,900,2.0,15,56,48,12.511265,-16.602337,1,0,0,0,0,0,0,0,0,0
4390,250,1.0,15,70,48,14.0237471,-15.1873049,0,0,0,0,0,0,0,0,0,1
60,4600,3.0,35,57,18,13.146617,-13.752088,0,0,1,0,0,0,0,0,0,0
5673,800,1.0,16,60,30,12.550635,-15.740963,0,0,0,0,0,0,0,1,0,0
51,400,3.0,4,40,36,14.7158,-16.0364,1,0,0,0,0,0,0,0,0,0
1614,100,0.5,10,42,40,32.902459,101.706655,0,0,1,0,0,0,0,0,0,0
6132,89,0.25,5,50,42,14.122704,-12.7248629,0,0,0,0,0,0,0,1,0,0
119,560,2.0,5,60,6,12.9356273,-15.5899413,1,0,0,0,0,0,0,0,0,0
7280,3000,4.0,17,28,49,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
256,800,1.0,12,61,71,12.8373481,-16.362568,1,0,0,0,0,0,0,0,0,0
4024,2100,4.07859993,17,40,65,13.7725888,-13.6710059,1,0,0,0,0,0,0,0,0,0
2373,400,1.0,6,76,48,39.659811,-104.963834,1,0,0,0,0,0,0,0,0,0
6662,350,1.5,6,60,25,14.692671,-15.927506,1,0,0,0,0,0,0,0,0,0
4247,39,1.256899953,9,52,56,12.898393,-15.005666,1,0,0,0,0,0,0,0,0,0
1531,150,0.5,11,61,56,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
8053,350,1.0,13,48,14,13.995527,-15.719152,0,0,0,0,0,0,0,0,0,1
1252,987,1.25,15,79,14,12.766667,-14.666667,0,0,0,0,0,0,0,0,0,1
7707,100,0.75,8,63,48,14.8188776,-16.8650395,1,0,0,0,0,0,0,0,0,0
5499,183,0.170000002,14,66,48,12.6721589,-16.0904721,0,0,0,0,0,0,0,1,0,0
3240,2500,1.0,12,36,56,14.444989,-17.015675,1,0,0,0,0,0,0,0,0,0
3975,200,0.5,5,39,48,14.993048,-17.005227,0,0,0,0,0,1,0,0,0,0
5304,2500,3.0,6,41,58,43.312739,-1.580979,0,0,0,0,0,0,0,0,0,1
6624,700,1.0,8,60,63,15.077949,-16.3483069,1,0,0,0,0,0,0,0,0,0
3650,960,3.5,20,59,48,15.17734,-16.304724,0,0,0,0,1,0,0,0,0,0
5311,5000,6.0,19,35,56,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
1952,5000,20.0,18,67,42,15.010633,-16.81723,0,0,0,0,1,0,0,0,0,0
5725,200,3.0,12,66,27,15.0430419,-16.0463837,0,0,0,0,0,1,0,0,0,0
6268,700,1.0,6,56,58,13.995527,-15.719152,0,0,0,0,1,0,0,0,0,0
7507,2000,2.0,7,70,43,40.7127753,-74.0059728,1,0,0,0,0,0,0,0,0,0
4994,1000,1.0,8,54,65,26.659447,-78.52065,0,0,0,0,0,0,1,0,0,0
7608,100,0.25,7,47,35,12.8967418,-16.3478507,0,0,0,0,0,0,0,1,0,0
5168,1900,4.0,5,40,42,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
7581,900,1.0,9,34,32,32.902459,101.706655,1,0,0,0,0,0,0,0,0,0
7475,650,1.0,7,59,48,14.6395948,-16.2255098,1,0,0,0,0,0,0,0,0,0
3273,100,1.0,13,42,54,15.844095,-16.4348579,1,0,0,0,0,0,0,0,0,0
3097,500,0.699999988,5,43,21,16.5411876,-16.1446242,0,0,1,0,0,0,0,0,0,0
265,2000,5.0,12,70,26,16.0282465,-16.4832893,1,0,0,0,0,0,0,0,0,0
8243,1500,2.0,5,45,8,47.85058919999999,-122.2865561,0,0,0,0,1,0,0,0,0,0
6127,400,1.0,10,60,48,14.7309898,-17.4682077,0,0,0,0,1,0,0,0,0,0
3834,800,3.0,9,35,56,13.8522276,-15.876004,1,0,0,0,0,0,0,0,0,0
2514,600,0.899999976,13,63,48,12.7538925,-16.2522143,1,0,0,0,0,0,0,0,0,0
8202,300,1.0,5,41,7,14.7437839,-17.509338,0,0,0,0,0,0,0,0,1,0
2478,750,1.75,11,77,48,14.718494,-16.737057,0,0,0,0,1,0,0,0,0,0
1371,1750,3.0,20,51,14,13.183333,-14.233333,0,0,1,0,0,0,0,0,0,0
3463,400,0.5,5,61,15,13.146617,-13.752088,0,0,1,0,0,0,0,0,0,0
7059,200,2.0,7,45,60,28.0646888,-80.62302199999999,0,0,0,0,0,1,0,0,0,0
7121,600,1.0,4,49,40,13.995527,-15.719152,0,0,1,0,0,0,0,0,0,0
8105,25,0.5,13,73,48,32.8998091,-97.0403352,0,0,0,0,0,1,0,0,0,0
2900,400,1.0,21,76,63,13.959304,-16.348358,1,0,0,0,0,0,0,0,0,0
7442,200,2.0,10,45,28,13.8200177,-14.4388515,0,0,0,0,1,0,0,0,0,0
3750,1000,1.0,26,85,48,12.5683796,-16.1219048,1,0,0,0,0,0,0,0,0,0
2423,850,1.0,7,39,48,14.7902349,-17.2429976,0,0,0,0,1,0,0,0,0,0
2627,780,3.0,6,36,48,14.7184079,-17.4719161,0,0,0,0,1,0,0,0,0,0
8120,150,2.0,16,75,48,14.730208,-16.645218,0,0,0,0,0,1,0,0,0,0
2707,950,4.5,8,43,84,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
1656,350,0.400000006,4,39,48,15.6126361,-13.2300874,0,0,0,0,1,0,0,0,0,0
4535,1500,3.0,6,70,49,14.8665572,-15.8994956,1,0,0,0,0,0,0,0,0,0
1972,100,0.246000007,10,60,56,14.453152,-16.723871,0,0,1,0,0,0,0,0,0,0
720,3000,1.200000048,7,31,40,38.8037704,-77.06238069999999,0,0,0,0,0,0,1,0,0,0
711,140,1.0,8,45,54,14.6685893,-17.4329045,0,0,0,0,0,1,0,0,0,0
1312,300,4.0,7,67,48,15.703671,-15.841482,1,0,0,0,0,0,0,0,0,0
3909,1500,2.0,6,50,35,13.686106,-15.572626,0,0,0,0,1,0,0,0,0,0
2051,600,3.0,7,35,48,40.8075355,-73.9625727,0,0,0,0,1,0,0,0,0,0
6837,800,3.299999952,27,81,48,14.85,-16.3667,1,0,0,0,0,0,0,0,0,0
5179,300,1.0,11,46,70,0.0265717,18.2970692,1,0,0,0,0,0,0,0,0,0
2858,500,0.25,36,37,56,12.571675,-16.104181,0,0,0,0,0,0,0,1,0,0
4836,500,1.0,7,39,48,41.5661821,-87.5363015,0,0,0,0,0,1,0,0,0,0
4584,50,2.0,6,55,36,15.055022,-16.68219,0,0,0,0,1,0,0,0,0,0
5604,700,1.5,14,41,70,45.4847268,-73.627969,1,0,0,0,0,0,0,0,0,0
2106,3100,4.5,15,35,77,14.406261,-16.9595905,1,0,0,0,0,0,0,0,0,0
4256,200,1.762599945,15,41,70,14.7654117,-17.3923153,0,0,1,0,0,0,0,0,0,0
4841,1300,2.0,6,70,48,47.85058919999999,-122.2865561,0,0,0,0,0,0,0,1,0,0
4834,600,2.0,7,39,48,41.5661821,-87.5363015,1,0,0,0,0,0,0,0,0,0
1786,600,1.0,8,40,48,46.7489604,-71.3417802,0,0,0,0,1,0,0,0,0,0
558,550,0.699999988,13,33,35,12.60332,-16.0566701,1,0,0,0,0,0,0,0,0,0
7175,1500,3.0,11,35,70,14.270251,-15.9406128,1,0,0,0,0,0,0,0,0,0
2505,1250,3.5,15,61,77,13.7870492,-16.4779739,1,0,0,0,0,0,0,0,0,0
1760,210,0.5,20,60,70,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
6589,150,0.5,8,63,8,12.6594431,-16.2617759,0,0,0,0,0,1,0,0,0,0
5494,300,1.0,6,35,43,32.7845366,-96.80043,0,0,1,0,0,0,0,0,0,0
8218,50,0.5,9,82,48,12.7538925,-16.2522143,1,0,0,0,0,0,0,0,0,0
8275,1500,1.0,5,37,49,12.583333,-15.966667,1,0,0,0,0,0,0,0,0,0
1221,800,1.0,15,62,56,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
1543,1000,1.179999948,7,75,48,15.084,-12.63,0,0,0,0,0,0,0,0,0,1
7114,1200,2.0,12,45,48,14.722741,-17.258266,0,0,0,0,1,0,0,0,0,0
4131,300,0.25,12,44,20,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
4022,600,0.5,8,75,48,12.927011,-16.226143,1,0,0,0,0,0,0,0,0,0
3904,1000,3.0,18,50,3,-1.7469359,136.1709012,0,0,1,0,0,0,0,0,0,0
3615,1200,2.0,13,45,56,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
5204,3000,7.0,14,31,48,15.25,-14.1,1,0,0,0,0,0,0,0,0,0
3853,5000,5.0,15,40,56,14.6417724,-16.4346979,0,0,0,0,1,0,0,0,0,0
362,350,0.25,10,71,21,12.568263,-16.172958,0,0,0,0,0,0,0,1,0,0
4923,50,0.75,14,67,49,15.4603765,-15.0579333,0,0,0,0,0,1,0,0,0,0
3640,6000,16.0,17,69,63,14.36715,-16.441645,1,0,0,0,0,0,0,0,0,0
1916,300,0.5,12,33,42,14.0237471,-15.1873049,0,0,1,0,0,0,0,0,0,0
1550,720,3.0,10,55,63,14.993048,-17.005227,0,0,1,0,0,0,0,0,0,0
7779,300,0.5,8,74,35,12.722221,-16.45365,0,0,0,0,1,0,0,0,0,0
1272,80,0.949999988,10,55,36,15.330343,-15.515643,0,0,0,0,0,1,0,0,0,0
3474,3000,4.0,8,30,65,-20.6880978,164.9435279,1,0,0,0,0,0,0,0,0,0
1053,250,0.75,6,50,75,12.92281,-16.461386,0,0,0,0,1,0,0,0,0,0
2238,300,3.0,12,60,40,14.2355279,-16.2122225,1,0,0,0,0,0,0,0,0,0
689,1500,3.0,11,73,48,13.937936,-14.027045,0,0,0,0,1,0,0,0,0,0
6386,2000,2.0,15,77,48,14.9052887,-15.8877171,1,0,0,0,0,0,0,0,0,0
7914,2000,10.0,10,77,57,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
7694,300,2.0,19,56,77,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
5201,4500,2.0,10,75,53,14.774572,-12.2939589,0,0,1,0,0,0,0,0,0,0
1905,2500,5.0,9,26,28,13.6928389,-15.5341249,1,0,0,0,0,0,0,0,0,0
1885,600,1.0,10,42,43,14.7561322,-17.4567048,0,0,0,0,1,0,0,0,0,0
1341,1500,2.0,7,51,54,13.68042,-16.50128,0,0,1,0,0,0,0,0,0,0
2113,709,2.0,10,70,56,14.122704,-12.7248629,0,0,0,0,0,0,0,1,0,0
1867,1000,2.0,16,46,85,13.995527,-15.719152,0,0,0,0,1,0,0,0,0,0
7409,200,1.0,19,38,50,14.8316297,-17.2449741,0,0,1,0,0,0,0,0,0,0
5153,200,0.116300002,5,56,50,12.3505299,-16.716631,0,0,0,0,0,0,0,1,0,0
3748,2000,10.0,8,62,63,14.270251,-15.9406128,0,0,0,0,1,0,0,0,0,0
2130,500,2.0,8,70,35,15.0482502,-16.8178377,1,0,0,0,0,0,0,0,0,0
5080,80,0.699999988,7,43,35,14.8038531,-15.9053689,0,0,0,0,0,1,0,0,0,0
58,140,0.5,4,35,49,40.1019523,-88.2271615,0,0,0,0,0,0,0,1,0,0
794,80,1.0,9,45,48,15.4603765,-15.0579333,0,0,0,0,0,1,0,0,0,0
1311,4200,1.0,22,50,42,45.5056156,-73.61375919999999,0,0,0,0,0,0,1,0,0,0
4790,500,0.5,18,43,49,14.406261,-16.9595905,0,0,1,0,0,0,0,0,0,0
6085,2100,4.0,9,35,35,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
729,400,2.0,10,65,49,15.09967,-16.229696,0,0,0,0,1,0,0,0,0,0
2183,250,2.0,4,43,48,14.7910052,-16.9358604,0,0,1,0,0,0,0,0,0,0
1709,2300,10.0,11,69,57,13.8522276,-15.876004,0,0,0,0,1,0,0,0,0,0
7331,300,2.0,8,50,54,14.7860646,-16.9357918,1,0,0,0,0,0,0,0,0,0
5662,3500,5.0,6,50,42,15.098306,-16.513803,0,0,0,0,1,0,0,0,0,0
3156,2400,4.0,13,45,60,15.161233,-16.356844,1,0,0,0,0,0,0,0,0,0
2076,1500,4.0,12,50,7,14.9026699,-12.4638538,1,0,0,0,0,0,0,0,0,0
3241,1320,0.5,12,36,56,14.444989,-17.015675,0,0,1,0,0,0,0,0,0,0
7295,900,3.0,14,45,63,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
4089,500,2.0,16,40,49,13.8200177,-14.4388515,0,0,0,0,1,0,0,0,0,0
3669,16,0.0123,10,77,48,14.675627,-16.888346,0,0,0,0,0,1,0,0,0,0
4867,800,11.0,10,70,90,40.7794366,-73.963244,0,0,0,0,0,1,0,0,0,0
6126,500,0.5,10,60,48,14.7309898,-17.4682077,1,0,0,0,0,0,0,0,0,0
4607,100,1.5,12,64,35,15.922639,-16.3964218,0,0,0,0,0,1,0,0,0,0
288,327,1.0,10,67,56,13.8986,-16.2833,0,0,1,0,0,0,0,0,0,0
5342,12000,2.0,9,52,40,16.3791,-15.9972,0,0,0,0,0,0,0,1,0,0
1766,50,1.0,12,77,63,14.8038531,-15.9053689,0,0,0,0,0,1,0,0,0,0
5943,25,0.039999999,9,63,48,14.8229403,-12.3503648,0,0,1,0,0,0,0,0,0,0
3992,900,3.0,13,65,56,15.4603765,-15.0579333,1,0,0,0,0,0,0,0,0,0
5358,530,2.0,6,68,40,14.8092631,-17.2518631,0,0,0,0,0,0,0,1,0,0
2815,100,0.050000001,10,48,70,13.995527,-15.719152,0,0,1,0,0,0,0,0,0,0
3314,13,0.025,9,74,6,15.5833,-13.1333,0,0,0,0,0,0,0,0,0,1
3248,150,0.25,9,57,6,11.648761,-11.826706,0,0,1,0,0,0,0,0,0,0
4238,150,1.0,11,50,49,14.538389,-15.716465,0,0,0,0,1,0,0,0,0,0
3410,120,2.0,27,53,56,14.7252639,-16.5672462,1,0,0,0,0,0,0,0,0,0
7753,100,1.0,9,49,60,15.844095,-16.4348579,0,0,0,0,0,1,0,0,0,0
7006,800,1.0,7,40,48,14.776901,-16.2051484,0,0,0,0,1,0,0,0,0,0
4809,600,0.828100026,7,22,50,14.774882,-16.949684,0,0,0,0,1,0,0,0,0,0
7943,50,1.0,10,41,25,12.589336,-12.856031,0,0,1,0,0,0,0,0,0,0
6408,1500,4.0,3,65,48,16.202299,-15.69064,0,0,0,0,1,0,0,0,0,0
4496,250,0.050000001,4,40,49,15.178288,-15.559558,1,0,0,0,0,0,0,0,0,0
1091,1500,3.0,12,55,49,16.0282465,-16.4832893,1,0,0,0,0,0,0,0,0,0
2274,1500,8.0,9,73,57,14.7389806,-17.4610313,1,0,0,0,0,0,0,0,0,0
4358,300,1.0,9,50,48,14.8943707,-16.2036778,1,0,0,0,0,0,0,0,0,0
2736,500,3.0,14,57,64,45.5154553,-73.5623129,1,0,0,0,0,0,0,0,0,0
257,900,0.5,12,61,71,12.8373481,-16.362568,0,0,0,0,0,0,0,1,0,0
673,900,2.0,4,48,49,-8.783195,34.508523,1,0,0,0,0,0,0,0,0,0
1932,3500,5.0,9,43,48,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
233,350,1.799999952,6,50,35,40.7982133,-77.8599084,1,0,0,0,0,0,0,0,0,0
5464,20,0.02,8,65,49,13.995527,-15.719152,0,0,1,0,0,0,0,0,0,0
5686,500,1.5,14,65,40,38.8037704,-77.06238069999999,1,0,0,0,0,0,0,0,0,0
4186,200,1.0,10,72,49,13.9137639,-15.6676471,0,0,0,0,0,0,0,1,0,0
2699,750,0.563199997,10,62,56,14.4228422,-16.9653756,0,0,0,0,1,0,0,0,0,0
5590,700,2.0,10,63,8,14.5398422,-15.7556564,1,0,0,0,0,0,0,0,0,0
7099,500,10.0,10,50,56,40.7794366,-73.963244,0,0,0,0,1,0,0,0,0,0
4116,80,0.899999976,18,51,36,12.6267874,-16.0140586,0,0,1,0,0,0,0,0,0,0
4959,4000,4.0,5,56,54,13.886193,-16.231048,0,0,0,0,1,0,0,0,0,0
6688,1350,1.0,11,60,2,12.836481,-15.9773322,1,0,0,0,0,0,0,0,0,0
5508,30,0.25999999,7,56,36,14.840575,-16.531755,0,0,0,0,0,1,0,0,0,0
1131,210,1.0,6,50,48,14.063682,-15.50701,1,0,0,0,0,0,0,0,0,0
1513,500,0.75,11,60,28,14.7354543,-17.4248027,0,0,1,0,0,0,0,0,0,0
3591,800,2.0,9,50,56,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
183,600,2.0,4,42,48,14.6821999,-17.450951,0,0,1,0,0,0,0,0,0,0
7719,50,0.434899986,7,55,70,13.334342,-15.282419,0,0,1,0,0,0,0,0,0,0
765,1050,2.0,6,43,35,14.7747141,-17.267343,0,0,0,0,1,0,0,0,0,0
8178,200,2.5,20,50,48,14.7644427,-16.7292109,1,0,0,0,0,0,0,0,0,0
5896,300,1.5,19,59,48,14.651375,-17.1837519,1,0,0,0,0,0,0,0,0,0
1586,200,0.25999999,13,40,42,14.908855,-15.771968,0,0,0,0,0,1,0,0,0,0
8164,60,1.0,8,57,48,14.595098,-16.33359,0,1,0,0,0,0,0,0,0,0
6669,15,0.150000006,10,57,35,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
7425,100,0.25,10,37,56,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
1699,1400,1.0,8,44,56,12.51317,-11.57785,0,0,0,0,0,0,0,1,0,0
2039,10000,6.0,23,56,77,13.7584764,-16.0610787,1,0,0,0,0,0,0,0,0,0
6931,150,1.0,9,70,8,14.6734519,-17.4632496,0,0,1,0,0,0,0,0,0,0
7721,1000,5.0,8,30,54,14.4415617,-15.8290298,1,0,0,0,0,0,0,0,0,0
2205,300,1.0,11,30,56,16.029159,-16.5038288,0,0,0,0,0,1,0,0,0,0
3795,300,2.0,14,54,49,15.020096,-16.282324,0,0,1,0,0,0,0,0,0,0
3515,500,5.810299873,15,60,42,43.2994285,-74.21793260000001,1,0,0,0,0,0,0,0,0,0
5826,1000,5.0,15,54,35,14.4415617,-15.8290298,0,0,0,0,1,0,0,0,0,0
3084,300,1.0,9,63,70,14.426406,-16.40464,0,0,0,0,0,0,0,0,0,1
1508,1000,3.0,11,51,48,14.4228422,-16.9653756,1,0,0,0,0,0,0,0,0,0
6231,20,0.039999999,5,42,49,16.083054,-16.36447,0,0,0,0,0,1,0,0,0,0
28,1200,2.5,13,65,45,12.8924707,-14.3355527,0,0,0,0,0,0,0,0,0,1
8247,1500,10.0,5,69,62,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
6667,1260,1.5,9,50,49,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
1291,250,1.0,7,41,40,32.902459,101.706655,0,0,0,0,0,0,0,0,0,1
2055,1400,0.400000006,6,48,54,15.502563,-15.227509,0,0,0,0,0,0,0,1,0,0
2523,10,0.159999996,8,26,54,15.4184221,-16.0728356,1,0,0,0,0,0,0,0,0,0
3039,200,0.5,4,40,42,14.316667,-13.033333,0,0,0,0,1,0,0,0,0,0
5232,80,1.0,8,45,48,14.8943707,-16.2036778,0,0,0,0,0,1,0,0,0,0
2883,700,1.0,15,63,50,14.7309898,-17.4682077,0,0,1,0,0,0,0,0,0,0
5314,600,1.0,6,40,28,41.0054744,-73.905759,1,0,0,0,0,0,0,0,0,0
6676,950,1.0,9,50,56,14.8665572,-15.8994956,1,0,0,0,0,0,0,0,0,0
5545,950,4.0,5,33,54,14.5669418,-17.1262983,0,0,0,0,1,0,0,0,0,0
4821,1600,4.0,14,57,48,13.8,-14.6167,0,0,0,0,1,0,0,0,0,0
320,550,2.0,9,42,60,13.8909974,-16.0202031,1,0,0,0,0,0,0,0,0,0
6507,100,0.25,7,30,72,12.7033366,-12.2547919,0,0,1,0,0,0,0,0,0,0
5864,2000,4.0,30,45,56,40.798449,-73.9403449,0,0,0,0,1,0,0,0,0,0
4457,700,2.5,7,62,6,13.075033,-15.61002,0,0,1,0,0,0,0,0,0,0
3761,100,1.0,20,76,21,14.5373151,-17.0639247,1,0,0,0,0,0,0,0,0,0
7142,300,2.0,11,60,48,15.4370399,-15.2194808,0,0,0,0,1,0,0,0,0,0
5197,500,1.0,9,36,50,13.995527,-15.719152,0,0,0,0,0,0,0,1,0,0
91,200,1.0,7,49,6,14.2304389,-16.8679899,0,0,0,0,1,0,0,0,0,0
6955,800,1.0,7,50,70,13.887958,-15.67593,0,0,1,0,0,0,0,0,0,0
4016,400,1.600000024,11,42,40,15.0923732,-16.6357618,1,0,0,0,0,0,0,0,0,0
2805,350,0.275200009,8,54,56,14.4228422,-16.9653756,0,0,0,0,1,0,0,0,0,0
7698,100,1.0,12,59,63,14.908855,-15.771968,0,0,1,0,0,0,0,0,0,0
2565,160,1.0,7,25,50,14.212756,-15.111585,0,1,0,0,0,0,0,0,0,0
6807,2508,3.0,20,38,56,13.1440754,-14.1059408,1,0,0,0,0,0,0,0,0,0
6479,900,1.0,6,65,6,12.834798,-15.349888,0,0,1,0,0,0,0,0,0,0
3655,308,1.0,18,54,30,14.47593,-16.403219,1,0,0,0,0,0,0,0,0,0
8146,900,2.0,5,60,48,14.47593,-16.403219,1,0,0,0,0,0,0,0,0,0
310,150,1.0,6,65,49,14.7498382,-17.4714214,0,0,0,0,0,0,0,0,0,1
2251,90,0.200000003,24,85,50,12.583333,-15.966667,0,0,1,0,0,0,0,0,0,0
6882,300,1.0,15,59,45,14.7354947,-17.3005942,0,0,0,0,0,1,0,0,0,0
7634,780,4.25,12,65,35,14.6019512,-17.1469751,1,0,0,0,0,0,0,0,0,0
7644,300,0.25,11,60,14,15.4002994,-15.1536731,0,0,1,0,0,0,0,0,0,0
1557,1500,10.0,15,75,35,14.0242311,-15.8391108,0,0,0,0,1,0,0,0,0,0
330,200,1.0,9,49,25,28.3771857,-81.57074,1,0,0,0,0,0,0,0,0,0
1556,2000,10.0,15,75,35,14.0242311,-15.8391108,1,0,0,0,0,0,0,0,0,0
6599,7750,7.0,9,65,1,13.849943,-13.742584,1,0,0,0,0,0,0,0,0,0
8223,2000,0.5,4,42,40,15.980688,-16.463694,0,0,0,0,0,0,1,0,0,0
1694,2000,5.0,9,75,35,15.3745907,-16.5164262,1,0,0,0,0,0,0,0,0,0
165,850,1.5,4,38,42,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
7304,300,1.0,6,60,72,13.9779361,-14.562614,0,0,0,0,1,0,0,0,0,0
3789,20,0.25,12,50,70,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
7427,350,1.0,7,47,42,16.444578,-14.351195,0,0,1,0,0,0,0,0,0,0
