,id_men,culture_label,production_kg,superficie,villages,taille_menage,age,nbre_heure_travail,lat,lng
9389,4079,Arachide,765,1.059999943,Medina Meta (Sare Meta),7,50,48.0,12.9481956,-14.0149039
9390,4079,Mais,0,1.149999976,Medina Meta (Sare Meta),7,50,48.0,12.9481956,-14.0149039
9391,4079,Mil,70,0.109999999,Medina Meta (Sare Meta),7,50,48.0,12.9481956,-14.0149039
9392,4079,Sorgho,430,0.980000019,Medina Meta (Sare Meta),7,50,48.0,12.9481956,-14.0149039
9393,4080,Arachide,950,1.0,Touba,23,46,56.0,14.8665572,-15.8994956
9394,4080,Mais,1100,1.0,Touba,23,46,56.0,14.8665572,-15.8994956
9395,4080,Mil,2500,2.0,Touba,23,46,56.0,14.8665572,-15.8994956
9396,4080,Sorgho,405,1.0,Touba,23,46,56.0,14.8665572,-15.8994956
9397,4081,Arachide,1500,2.0,Diorene,19,76,75.0,13.233333,-14.666667
9398,4081,Mais,0,1.0,Diorene,19,76,75.0,13.233333,-14.666667
9399,4081,Mil,500,2.5,Diorene,19,76,75.0,13.233333,-14.666667
9400,4082,Arachide,900,4.0,Ndiobene Ndeme,10,61,63.0,15.724629,-16.394213
9401,4082,Mil,900,1.5,Ndiobene Ndeme,10,61,63.0,15.724629,-16.394213
9402,4082,Niebe,400,4.0,Ndiobene Ndeme,10,61,63.0,15.724629,-16.394213
9403,4083,Arachide,650,1.0,TALAKH,7,59,48.0,14.6395948,-16.2255098
9404,4083,Mil,800,1.0,TALAKH,7,59,48.0,14.6395948,-16.2255098
9405,4083,Niebe,80,1.0,TALAKH,7,59,48.0,14.6395948,-16.2255098
9406,4084,Arachide,1000,4.0,Médina  kanene,13,30,49.0,14.6821999,-17.450951
9407,4084,Mil,300,2.0,Médina  kanene,13,30,49.0,14.6821999,-17.450951
9408,4084,Sorgho,400,3.0,Médina  kanene,13,30,49.0,14.6821999,-17.450951
9409,4085,Arachide,1000,1.0,Payoma,9,25,48.0,13.6873818,-15.5700101
9410,4085,Mais,400,1.0,Payoma,9,25,48.0,13.6873818,-15.5700101
9411,4085,Mil,300,1.0,Payoma,9,25,48.0,13.6873818,-15.5700101
9412,4086,Mais,100,0.300000012,Kafoul,4,30,30.0,14.7561322,-17.4567048
9413,4086,Riz,200,0.5,Kafoul,4,30,30.0,14.7561322,-17.4567048
9414,4087,Arachide,5000,1.5,Notto gouye diama,7,55,35.0,14.993048,-17.005227
9415,4087,Chou,4500,1.0,Notto gouye diama,7,55,35.0,14.993048,-17.005227
9416,4088,Arachide,0,0.5,Ndiague,20,67,16.0,13.99284,-15.813743
9417,4089,Arachide,300,3.0,Tawafall,13,70,32.0,14.742191,-16.8971677
9418,4089,Mil,1050,3.0,Tawafall,13,70,32.0,14.742191,-16.8971677
9419,4090,Arachide,600,2.0,Risso,6,68,43.69523604688676,15.0923732,-16.6357618
9420,4090,Mil,400,4.0,Risso,6,68,43.69523604688676,15.0923732,-16.6357618
9421,4091,Mais,600,0.600000024,Kolia,8,58,14.0,14.7034108,-17.4539902
9422,4091,Sorgho,400,1.0,Kolia,8,58,14.0,14.7034108,-17.4539902
9423,4092,Niebe,200,3.0,KEBE THILLA,21,79,56.0,15.186339,-15.551219
9424,4093,Arachide,700,1.5,Bantanghedji djida,10,52,40.0,40.7379656,-73.9760519
9425,4093,Mais,300,1.0,Bantanghedji djida,10,52,40.0,40.7379656,-73.9760519
9426,4093,Mil,900,2.0,Bantanghedji djida,10,52,40.0,40.7379656,-73.9760519
9427,4093,Sorgho,400,1.0,Bantanghedji djida,10,52,40.0,40.7379656,-73.9760519
9428,4094,Arachide,450,0.75,Bode,5,41,42.0,16.444578,-14.351195
9429,4094,Mil,800,1.75,Bode,5,41,42.0,16.444578,-14.351195
9430,4095,Arachide,500,1.5,Hamdallaye mamadou,8,40,70.0,13.5568193,2.4066961
9431,4095,Mais,210,1.5,Hamdallaye mamadou,8,40,70.0,13.5568193,2.4066961
9432,4095,Mil,280,2.0,Hamdallaye mamadou,8,40,70.0,13.5568193,2.4066961
9433,4096,Mil,100,0.649999976,Guereo,7,60,50.0,14.5243797,-17.0938097
9434,4097,Gombo,6000,0.370000005,Thiangaye,7,50,64.0,16.527538,-15.171287
9435,4097,Riz,4950,0.5,Thiangaye,7,50,64.0,16.527538,-15.171287
9436,4098,Arachide,2000,2.0,Niro à t,7,70,43.0,40.7127753,-74.0059728
9437,4098,Mais,900,2.0,Niro à t,7,70,43.0,40.7127753,-74.0059728
9438,4098,Mil,1000,2.0,Niro à t,7,70,43.0,40.7127753,-74.0059728
9439,4099,Arachide,750,1.5,NDIOKHOBA,4,80,48.0,15.771223,-16.420372
9440,4099,Mil,650,1.5,NDIOKHOBA,4,80,48.0,15.771223,-16.420372
9441,4100,Arachide,650,1.0,Kahi,5,56,42.0,14.1321,-15.5533
9442,4100,Mais,400,1.0,Kahi,5,56,42.0,14.1321,-15.5533
9443,4100,Mil,500,1.0,Kahi,5,56,42.0,14.1321,-15.5533
9444,4100,Sorgho,300,1.0,Kahi,5,56,42.0,14.1321,-15.5533
9445,4101,Arachide,1000,1.440000057,Sare Ansou,12,42,45.0,13.849943,-13.742584
9446,4101,Mais,550,3.160000086,Sare Ansou,12,42,45.0,13.849943,-13.742584
9447,4102,Arachide,600,3.0,Yabtil Diop,35,82,43.69523604688676,15.048035,-16.44187
9448,4102,Niebe,300,2.0,Yabtil Diop,35,82,43.69523604688676,15.048035,-16.44187
9449,4103,Riz,2500,0.5,THIENEL SAKHOBE,6,40,25.0,16.2248747,-15.6881788
9450,4104,Arachide,60,1.0,Rimbakh peulh,10,53,56.0,15.9156999,-15.8525154
9451,4104,Niebe,200,1.0,Rimbakh peulh,10,53,56.0,15.9156999,-15.8525154
9452,4104,Sorgho,0,1.0,Rimbakh peulh,10,53,56.0,15.9156999,-15.8525154
9453,4105,Arachide,533,1.183779955,Sam Sam - Santhiaba Ouoloff,5,66,40.0,12.518889,-16.639299
9454,4105,Riz,1002,0.133320004,Sam Sam - Santhiaba Ouoloff,5,66,40.0,12.518889,-16.639299
9455,4106,Arachide,1900,2.0,Kandioukou,9,32,7.0,13.075033,-15.61002
9456,4106,Riz,1600,2.0,Kandioukou,9,32,7.0,13.075033,-15.61002
9457,4106,Sorgho,560,2.0,Kandioukou,9,32,7.0,13.075033,-15.61002
9458,4107,Arachide,2080,5.0,Porokhane,11,43,60.0,13.690613,-15.830055
9459,4107,Mais,240,1.0,Porokhane,11,43,60.0,13.690613,-15.830055
9460,4107,Mil,800,2.0,Porokhane,11,43,60.0,13.690613,-15.830055
9461,4108,Arachide,350,1.5,Ndoffene,6,47,30.0,13.919217,-15.9259271
9462,4108,Mil,1200,2.5,Ndoffene,6,47,30.0,13.919217,-15.9259271
9463,4108,Niebe,60,1.0,Ndoffene,6,47,30.0,13.919217,-15.9259271
9467,4110,Riz,250,1.0,Fanda,25,63,24.0,12.575849,-16.1419212
9468,4111,Riz,250,0.5,Coubalan,2,64,70.0,12.6635421,-16.1735323
9469,4112,Arachide,400,1.0,Missira demba,8,50,49.0,13.5238459,-13.511882
9470,4112,Mais,150,2.0,Missira demba,8,50,49.0,13.5238459,-13.511882
9471,4112,Riz,50,1.0,Missira demba,8,50,49.0,13.5238459,-13.511882
9472,4113,Arachide,360,2.0,Mabo,12,40,70.0,13.9137639,-15.6676471
9473,4113,Mil,500,2.0,Mabo,12,40,70.0,13.9137639,-15.6676471
9474,4114,Sorgho,0,1.0,Doumga ouro alpha,8,47,14.0,15.830368,-13.4526219
9475,4115,Arachide,50,0.5,Mbayene  diack,5,55,36.0,15.17734,-16.304724
9476,4115,Mil,200,0.5,Mbayene  diack,5,55,36.0,15.17734,-16.304724
9477,4115,Niebe,112,0.5,Mbayene  diack,5,55,36.0,15.17734,-16.304724
9481,4117,Arachide,100,1.5,Mbayene diack,25,64,35.0,15.17734,-16.304724
9482,4117,Mil,600,3.0,Mbayene diack,25,64,35.0,15.17734,-16.304724
9483,4118,Arachide,450,5.0,Médina Mbayene,5,65,24.0,14.036884,-14.831074
9484,4118,Mil,800,2.0,Médina Mbayene,5,65,24.0,14.036884,-14.831074
9487,4120,Riz,270,0.400000006,Kamebeul,9,62,56.0,15.982713,-14.109353
9488,4121,Mais,210,0.25,Niaguis,7,56,35.0,12.568263,-16.172958
9489,4122,Arachide,200,0.25,Yerimale,11,57,6.0,15.0680677,-12.8615504
9490,4122,Mil,350,1.0,Yerimale,11,57,6.0,15.0680677,-12.8615504
9491,4123,Riz,1520,0.400000006,Tiguette,5,40,54.0,16.2774911,-16.1389579
9492,4124,Arachide,450,1.0,Mbeuleup,8,40,56.0,14.105202,-15.5415755
9493,4124,Mil,500,2.0,Mbeuleup,8,40,56.0,14.105202,-15.5415755
9494,4125,Arachide,300,1.0,Mbodjene,12,40,56.0,14.2304389,-16.8679899
9495,4125,Mais,50,0.5,Mbodjene,12,40,56.0,14.2304389,-16.8679899
9496,4126,Arachide,750,1.0,Niankitte,12,68,43.69523604688676,12.972688,-16.229309
9497,4126,Mil,200,0.5,Niankitte,12,68,43.69523604688676,12.972688,-16.229309
9498,4127,Arachide,500,1.0,Mousladji,8,50,48.0,14.9382726,-16.3172147
9499,4127,Mil,900,1.0,Mousladji,8,50,48.0,14.9382726,-16.3172147
9502,4129,Arachide,800,2.0,Kafate,10,67,43.69523604688676,43.8059748,-79.41632
9503,4129,Mil,600,3.0,Kafate,10,67,43.69523604688676,43.8059748,-79.41632
9504,4129,Sorgho,900,4.0,Kafate,10,67,43.69523604688676,43.8059748,-79.41632
9505,4130,Arachide,400,0.800000012,Gadiack,14,55,39.0,14.5349378,-16.5371315
9506,4130,Mil,800,3.5,Gadiack,14,55,39.0,14.5349378,-16.5371315
9507,4131,Arachide,2100,2.0,Médina  kocoum,11,47,12.0,14.6821999,-17.450951
9508,4131,Mais,2500,1.5,Médina  kocoum,11,47,12.0,14.6821999,-17.450951
9509,4131,Sorgho,700,0.75,Médina  kocoum,11,47,12.0,14.6821999,-17.450951
9510,4132,Arachide,550,0.5,Médina gounass,15,69,15.0,13.146617,-13.752088
9511,4132,Mais,1600,1.25,Médina gounass,15,69,15.0,13.146617,-13.752088
9512,4133,Arachide,200,0.25,Goundafa,10,55,6.0,13.839155,-12.309654
9513,4133,Mais,300,1.25,Goundafa,10,55,6.0,13.839155,-12.309654
9514,4134,Arachide,200,0.5,Darou Ndiaye,9,49,52.0,15.0,-16.416667
9515,4134,Mil,400,1.5,Darou Ndiaye,9,49,52.0,15.0,-16.416667
9516,4134,Niebe,120,1.5,Darou Ndiaye,9,49,52.0,15.0,-16.416667
9517,4134,Sorgho,700,2.0,Darou Ndiaye,9,49,52.0,15.0,-16.416667
9518,4135,Arachide,4500,10.0,1,38,51,43.69523604688676,14.497401,-14.452362
9519,4135,Mais,12000,13.0,1,38,51,43.69523604688676,14.497401,-14.452362
9520,4135,Niebe,900,3.0,1,38,51,43.69523604688676,14.497401,-14.452362
9521,4135,Sorgho,6000,4.0,1,38,51,43.69523604688676,14.497401,-14.452362
9522,4136,Arachide,900,1.0,ngaba,9,34,32.0,32.902459,101.706655
9523,4136,Mil,400,2.0,ngaba,9,34,32.0,32.902459,101.706655
9524,4137,Arachide,700,3.0,Nargua,7,71,48.0,14.8416177,-15.8742244
9525,4137,Mais,300,1.0,Nargua,7,71,48.0,14.8416177,-15.8742244
9526,4137,Mil,500,2.0,Nargua,7,71,48.0,14.8416177,-15.8742244
9527,4137,Niebe,40,1.0,Nargua,7,71,48.0,14.8416177,-15.8742244
9528,4138,Arachide,100,1.0,Mbeye,5,62,54.0,14.8264176,-17.2110507
9529,4138,Mil,50,1.0,Mbeye,5,62,54.0,14.8264176,-17.2110507
9530,4138,Niebe,0,1.0,Mbeye,5,62,54.0,14.8264176,-17.2110507
9531,4139,Arachide,600,1.0,Bounfassow,10,60,20.0,14.722741,-17.258266
9532,4139,Mil,700,1.0,Bounfassow,10,60,20.0,14.722741,-17.258266
9533,4139,Niebe,50,1.0,Bounfassow,10,60,20.0,14.722741,-17.258266
9534,4139,Pasteque,2000,1.0,Bounfassow,10,60,20.0,14.722741,-17.258266
