production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng,culture_label_Arachide,culture_label_Bissap,culture_label_Mais,culture_label_Manioc,culture_label_Mil,culture_label_Niebe,culture_label_Pasteque,culture_label_Riz,culture_label_Sesame,culture_label_Sorgho
4900,1.0,18,75,21,12.7924409,-15.9685189,1,0,0,0,0,0,0,0,0,0
280,2.0,4,40,36,14.7158,-16.0364,0,0,0,0,1,0,0,0,0,0
20,0.5,7,30,52,14.7497406,-17.5100452,0,0,0,0,0,1,0,0,0,0
2500,3.0,18,55,48,38.8928441,-77.0403808,1,0,0,0,0,0,0,0,0,0
2000,5.0,12,50,56,14.8416177,-15.8742244,1,0,0,0,0,0,0,0,0,0
1000,2.0,10,35,75,14.3467,-16.1555,0,0,0,0,1,0,0,0,0,0
2500,2.0,6,25,72,41.6991133,-86.2387627,0,0,0,0,0,0,0,1,0,0
5000,0.899999976,9,41,40,16.3791,-15.9972,0,0,0,0,0,0,0,1,0,0
595,0.409700006,7,25,56,14.6964336,-16.4768577,0,0,1,0,0,0,0,0,0,0
2800,12.0,7,43,35,14.8038531,-15.9053689,1,0,0,0,0,0,0,0,0,0
1100,1.0,9,54,56,14.7498382,-17.4714214,0,0,1,0,0,0,0,0,0,0
1500,3.0,11,60,56,14.392586,-16.911368,1,0,0,0,0,0,0,0,0,0
1600,1.25,16,60,20,13.146617,-13.752088,1,0,0,0,0,0,0,0,0,0
1500,7.0,10,30,60,13.691138,-15.775662,0,0,1,0,0,0,0,0,0,0
100,2.0,9,75,50,13.68042,-16.50128,0,0,1,0,0,0,0,0,0,0
1200,0.5,5,46,63,16.5165,-15.1425,0,0,0,0,0,0,0,1,0,0
200,0.857200027,14,35,70,41.1334882,-81.7887765,0,0,1,0,0,0,0,0,0,0
300,1.0,9,63,70,14.426406,-16.40464,0,0,0,0,0,0,0,0,0,1
480,1.5,7,59,54,15.020773,-15.902403,0,0,0,0,1,0,0,0,0,0
300,1.0,10,40,56,15.0285048,-16.9011849,1,0,0,0,0,0,0,0,0,0
140,0.5,13,70,60,29.4259304,-98.495764,0,0,0,0,0,1,0,0,0,0
100,0.470499992,8,62,8,15.4820724,-12.969461,0,0,0,0,0,0,0,0,0,1
600,1.0,8,36,48,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
280,0.25,7,57,50,14.6373423,-17.0879032,0,0,0,0,0,0,0,0,0,1
300,2.0,10,51,49,14.7443828,-16.6143944,1,0,0,0,0,0,0,0,0,0
400,1.0,7,33,48,13.8487435,-16.0552006,0,0,0,0,1,0,0,0,0,0
440,0.25,20,37,56,12.6267874,-16.0140586,0,0,0,0,0,0,0,1,0,0
4000,8.0,13,76,49,16.2248747,-15.6881788,1,0,0,0,0,0,0,0,0,0
450,1.0,20,40,56,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
850,2.0,5,49,48,13.8,-14.6167,0,0,0,0,1,0,0,0,0,0
150,1.0,6,70,49,14.8665572,-15.8994956,0,0,0,0,0,0,0,0,0,1
762,0.668030024,3,48,48,12.5510435,-16.5919031,0,0,0,0,0,0,0,1,0,0
670,1.0,10,60,56,14.022273,-14.84594,0,0,0,0,1,0,0,0,0,0
850,1.0,16,55,42,12.5128679,-12.381681,0,0,0,0,0,0,0,0,0,1
1000,3.0,6,57,48,14.6821999,-17.450951,0,0,0,0,1,0,0,0,0,0
200,2.0,6,36,25,15.980688,-16.463694,0,0,0,0,0,1,0,0,0,0
800,5.0,12,40,42,14.229619,-15.16475,0,0,0,0,1,0,0,0,0,0
150,0.699999988,13,40,25,15.5261,-13.3977,0,0,0,0,1,0,0,0,0,0
600,1.0,18,43,49,14.406261,-16.9595905,1,0,0,0,0,0,0,0,0,0
1500,3.0,6,36,48,14.25,-15.95,1,0,0,0,0,0,0,0,0,0
200,0.109999999,10,57,48,15.009569,-12.5018,1,0,0,0,0,0,0,0,0,0
800,1.0,26,85,48,12.5683796,-16.1219048,0,0,0,0,0,0,0,1,0,0
5768,0.860000014,10,46,86,14.71642,-12.4122682,1,0,0,0,0,0,0,0,0,0
130,1.0,6,47,38,14.0237471,-15.1873049,0,0,1,0,0,0,0,0,0,0
3000,1.0,9,58,8,12.4997568,-15.557696,0,0,0,0,0,0,0,1,0,0
150,0.800000012,3,65,35,14.6965115,-16.458256,1,0,0,0,0,0,0,0,0,0
400,2.0,8,42,40,13.995527,-15.719152,0,0,0,0,1,0,0,0,0,0
3500,3.0,3,20,6,46.5793883,0.3399563,0,0,0,0,1,0,0,0,0,0
700,1.0,8,45,48,14.8943707,-16.2036778,1,0,0,0,0,0,0,0,0,0
1000,1.0,8,57,45,13.43873,-15.8073816,0,0,0,0,0,0,0,1,0,0
700,1.0,10,50,8,15.3688083,-13.1365521,1,0,0,0,0,0,0,0,0,0
900,2.0,8,50,63,14.4842035,-16.9412098,0,0,0,0,1,0,0,0,0,0
150,1.5,6,60,35,33.6474801,-96.5979639,1,0,0,0,0,0,0,0,0,0
500,0.639999986,7,52,49,14.8415592,-12.4022404,0,0,0,0,0,0,0,0,0,1
280,0.349999994,7,40,42,12.471154,-16.372509,0,0,0,0,0,0,0,1,0,0
1000,4.0,11,61,42,14.7309898,-17.4682077,0,0,0,0,1,0,0,0,0,0
1400,0.400000006,6,48,54,15.502563,-15.227509,0,0,0,0,0,0,0,1,0,0
3000,7.0,5,56,54,13.886193,-16.231048,1,0,0,0,0,0,0,0,0,0
750,2.0,9,57,49,15.09967,-16.229696,0,0,0,0,0,0,0,0,0,1
900,1.0,20,65,48,14.2304389,-16.8679899,1,0,0,0,0,0,0,0,0,0
1400,2.0,11,51,48,14.6965115,-16.458256,0,0,0,0,1,0,0,0,0,0
600,0.75,8,67,35,12.583333,-15.966667,0,0,0,0,0,0,0,1,0,0
600,2.5,10,55,36,15.330343,-15.515643,0,0,0,0,1,0,0,0,0,0
1350,1.5,8,41,35,14.383333,-16.75,1,0,0,0,0,0,0,0,0,0
312,2.0,6,44,35,14.7384546,-17.4677088,1,0,0,0,0,0,0,0,0,0
200,1.0,9,56,6,12.8845055,-3.1428341,0,0,0,0,1,0,0,0,0,0
900,1.0,8,54,35,15.6126361,-13.2300874,0,0,1,0,0,0,0,0,0,0
4600,5.0,23,59,49,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
350,1.149999976,4,47,77,12.5109904,-16.5819789,0,0,0,0,0,0,0,1,0,0
100,0.5,5,30,32,14.7064836,-17.4599877,1,0,0,0,0,0,0,0,0,0
750,5.0,8,60,32,14.6695101,-17.437713,1,0,0,0,0,0,0,0,0,0
120,0.800000012,8,80,23,14.832029,-15.885219,0,0,0,0,0,1,0,0,0,0
1415,2.0,14,72,48,14.176162,-15.35799,0,0,0,0,1,0,0,0,0,0
1000,3.0,4,49,48,14.7716841,-17.4218702,0,0,0,0,1,0,0,0,0,0
10000,3.0,13,65,94,14.7441621,-17.5120556,0,0,0,0,1,0,0,0,0,0
1500,2.0,14,64,40,14.499522,-16.625093,1,0,0,0,0,0,0,0,0,0
500,2.0,6,51,48,14.066667,-15.1,0,0,0,0,1,0,0,0,0,0
400,0.5,3,62,56,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
200,2.0,8,50,42,14.229619,-15.16475,0,0,0,0,1,0,0,0,0,0
60,0.5,7,57,48,38.84233469999999,-104.736412,0,0,1,0,0,0,0,0,0,0
50,1.0,4,65,70,32.7825718,-96.7661889,1,0,0,0,0,0,0,0,0,0
900,3.0,21,35,80,14.8023331,-16.5363109,0,0,0,0,1,0,0,0,0,0
750,2.0,12,46,49,13.948051,-15.607976,0,0,1,0,0,0,0,0,0,0
35,1.0,8,52,32,14.6286613,-16.2945562,0,0,0,0,0,1,0,0,0,0
400,3.0,17,42,70,0.0265717,18.2970692,0,0,1,0,0,0,0,0,0,0
400,1.0,10,50,48,14.3538286,-16.4405872,1,0,0,0,0,0,0,0,0,0
3500,3.0,6,66,6,14.7145281,-17.2723371,1,0,0,0,0,0,0,0,0,0
2500,3.0,11,47,56,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
500,1.0,7,60,48,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
2200,2.5,18,55,48,38.8928441,-77.0403808,0,0,0,0,1,0,0,0,0,0
2600,3.0,8,48,48,14.6286613,-16.2945562,0,0,0,0,1,0,0,0,0,0
1500,2.0,5,65,10,14.0501579,-16.6848833,1,0,0,0,0,0,0,0,0,0
630,0.634239972,5,48,28,42.701848,-84.4821719,1,0,0,0,0,0,0,0,0,0
250,0.5,5,63,42,38.9113074,-77.0491336,0,0,1,0,0,0,0,0,0,0
2500,1.0,6,66,8,12.584183,-15.424447,0,0,0,0,0,0,0,1,0,0
300,1.0,6,32,42,14.08844,-15.29466,0,0,0,0,0,0,0,0,0,1
459,1.25,9,37,45,33.6748012,-117.8752922,0,0,0,0,1,0,0,0,0,0
200,2.0,14,45,48,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
500,2.0,11,28,48,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
125,1.0,2,45,25,14.6286613,-16.2945562,1,0,0,0,0,0,0,0,0,0
400,1.0,6,47,38,14.0237471,-15.1873049,1,0,0,0,0,0,0,0,0,0
1500,2.0,7,63,6,14.7145281,-17.2723371,0,0,0,0,1,0,0,0,0,0
420,0.300000012,7,46,35,13.1440754,-14.1059408,0,0,0,0,0,0,0,0,0,1
900,0.5,5,48,56,14.604585,-16.715111,0,0,0,0,0,0,0,1,0,0
30,0.5,14,56,40,14.497401,-14.452362,0,0,0,0,0,1,0,0,0,0
95,1.0,6,35,63,14.908855,-15.771968,0,0,0,0,0,1,0,0,0,0
300,1.0,9,55,25,13.7725888,-13.6710059,1,0,0,0,0,0,0,0,0,0
1000,1.5,7,65,50,13.334342,-15.282419,1,0,0,0,0,0,0,0,0,0
331,0.300000012,5,56,48,14.4630791,-16.2904635,0,0,1,0,0,0,0,0,0,0
600,1.637500048,12,47,60,13.526976,-15.162059,1,0,0,0,0,0,0,0,0,0
500,1.0,7,86,48,14.716677,-17.4676861,0,0,0,0,0,0,0,1,0,0
50,0.5,2,79,70,14.019646,-16.0640179,0,0,0,0,0,1,0,0,0,0
450,1.5,5,57,4,12.945,-15.9014,0,0,0,0,1,0,0,0,0,0
100,2.0,14,54,49,15.020096,-16.282324,0,0,0,0,0,0,0,0,0,1
300,1.0,9,40,6,41.6991133,-86.2387627,1,0,0,0,0,0,0,0,0,0
60,1.0,7,59,42,12.836481,-15.9773322,0,0,0,0,1,0,0,0,0,0
520,1.0,8,40,35,12.912297,-13.96574,1,0,0,0,0,0,0,0,0,0
2,0.0025,19,55,8,12.571675,-16.104181,0,0,0,0,0,0,0,1,0,0
1750,2.0,7,40,54,14.832029,-15.885219,0,0,0,0,1,0,0,0,0,0
400,2.0,11,46,70,0.0265717,18.2970692,0,0,0,0,1,0,0,0,0,0
140,0.059999999,19,36,30,-0.049577,-78.7742537,0,0,0,0,1,0,0,0,0,0
450,3.0,19,72,12,14.6373423,-17.0879032,0,0,0,0,0,1,0,0,0,0
2240,1.25,8,66,14,12.912297,-13.96574,0,0,1,0,0,0,0,0,0,0
750,2.5,8,64,28,14.4842035,-16.9412098,0,0,1,0,0,0,0,0,0,0
3000,5.0,20,46,80,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
10000,1.0,7,69,42,14.699306,-16.959566,1,0,0,0,0,0,0,0,0,0
50,1.0,4,56,49,15.3,-14.05,0,0,1,0,0,0,0,0,0,0
1300,3.0,9,35,60,13.659743,-15.769738,1,0,0,0,0,0,0,0,0,0
9334,2.0,11,43,48,16.202299,-15.69064,0,0,0,0,0,0,1,0,0,0
500,1.0,12,56,48,14.015789,-15.760206,0,0,1,0,0,0,0,0,0,0
300,1.0,11,51,45,15.17734,-16.304724,0,0,0,0,1,0,0,0,0,0
2000,5.0,20,75,65,14.406261,-16.9595905,1,0,0,0,0,0,0,0,0,0
500,2.0,5,60,43,14.0996869,-15.5558492,1,0,0,0,0,0,0,0,0,0
600,1.0,6,40,28,41.0054744,-73.905759,1,0,0,0,0,0,0,0,0,0
120,2.25,11,60,28,14.7354543,-17.4248027,1,0,0,0,0,0,0,0,0,0
800,1.0,8,50,56,48.4231485,-123.366676,0,0,0,0,0,0,0,1,0,0
165,1.5,5,42,48,14.753727,-17.4521585,0,0,0,0,0,1,0,0,0,0
1000,1.0,6,37,48,14.8193611,-15.8376114,0,0,0,0,1,0,0,0,0,0
660,3.0,5,60,48,14.47593,-16.403219,0,0,0,0,1,0,0,0,0,0
650,0.5,18,51,49,15.447002,-16.734308,0,0,0,0,1,0,0,0,0,0
100,2.5,15,62,24,15.4184221,-16.0728356,0,0,0,0,1,0,0,0,0,0
700,0.5,10,57,87,14.71642,-12.4122682,0,0,1,0,0,0,0,0,0,0
100,0.5,5,69,28,15.0635034,-16.8710173,0,0,0,0,0,1,0,0,0,0
3000,5.0,14,75,10,13.8200177,-14.4388515,1,0,0,0,0,0,0,0,0,0
700,1.0,11,61,42,14.7309898,-17.4682077,0,0,1,0,0,0,0,0,0,0
1800,4.0,6,56,7,13.075033,-15.61002,0,0,0,0,0,0,0,1,0,0
400,3.0,10,60,56,14.022273,-14.84594,1,0,0,0,0,0,0,0,0,0
2000,2.0,11,45,48,14.7309898,-17.4682077,1,0,0,0,0,0,0,0,0,0
400,0.5,6,62,36,12.3688439,-16.7263872,0,0,0,0,0,0,0,1,0,0
1500,7.0,9,70,32,14.6695101,-17.437713,0,0,0,0,1,0,0,0,0,0
800,1.0,18,60,48,13.6928389,-15.5341249,0,0,1,0,0,0,0,0,0,0
350,0.5,7,52,6,14.4370653,-17.0016412,0,0,0,1,0,0,0,0,0,0
300,1.0,9,40,40,14.786368,-17.311941,1,0,0,0,0,0,0,0,0,0
300,1.5,10,87,74,38.943046,-77.0291751,0,0,0,0,1,0,0,0,0,0
600,1.0,12,68,30,12.5376359,-16.251493,0,0,0,0,0,0,0,1,0,0
600,0.5,6,65,70,12.85892,-16.501341,0,0,0,0,0,0,0,1,0,0
200,1.0,6,44,6,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
257,1.0,26,52,26,14.227195,-16.577591,0,0,0,0,1,0,0,0,0,0
700,2.5,10,62,35,14.8768468,-15.9026409,0,0,1,0,0,0,0,0,0,0
2000,4.0,5,35,54,14.753727,-17.4521585,0,0,0,0,1,0,0,0,0,0
2200,1.5,10,57,48,13.680992,-15.878883,0,0,1,0,0,0,0,0,0,0
600,2.0,12,78,48,13.8909974,-16.0202031,1,0,0,0,0,0,0,0,0,0
700,2.0,10,63,8,14.5398422,-15.7556564,1,0,0,0,0,0,0,0,0,0
300,1.0,5,48,7,47.62191259999999,-122.3516787,0,0,0,0,1,0,0,0,0,0
200,0.75,10,78,48,15.4884265,-13.1754767,0,0,0,0,0,0,0,0,0,1
660,1.0,20,75,65,14.406261,-16.9595905,0,0,1,0,0,0,0,0,0,0
308,0.798518479,7,53,62,13.8522276,-15.876004,1,0,0,0,0,0,0,0,0,0
450,2.0,5,45,32,15.6141768,-16.22868,0,0,0,0,1,0,0,0,0,0
1800,1.5,8,75,36,15.3745907,-16.5164262,0,0,0,1,0,0,0,0,0,0
1000,0.980000019,5,59,42,15.009569,-12.5018,0,0,1,0,0,0,0,0,0,0
245,0.5,10,45,42,14.2849198,-15.5342485,0,0,0,0,0,1,0,0,0,0
50,0.5,6,43,48,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
500,5.0,16,40,48,14.229619,-15.16475,0,0,0,0,1,0,0,0,0,0
1100,1.0,7,69,42,13.680992,-15.878883,0,0,1,0,0,0,0,0,0,0
300,2.0,12,72,48,15.2768199,-16.5260001,1,0,0,0,0,0,0,0,0,0
800,2.0,7,49,52,14.697239,-15.646563,0,0,1,0,0,0,0,0,0,0
250,0.5,5,68,42,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
550,2.0,7,60,56,13.68042,-16.50128,1,0,0,0,0,0,0,0,0,0
2000,1.5,25,56,54,14.908855,-15.771968,0,0,1,0,0,0,0,0,0,0
1000,1.0,14,84,48,16.1079573,-16.3471149,0,0,0,0,0,0,0,1,0,0
25,1.0,1,45,42,14.7578805,-17.4388037,0,0,0,0,0,0,0,0,1,0
60,0.079999998,6,85,28,12.879056,-16.2838,0,0,0,0,1,0,0,0,0,0
1000,2.0,7,50,42,38.9277072,-94.5672342,1,0,0,0,0,0,0,0,0,0
1000,3.0,10,46,48,14.7309898,-17.4682077,0,0,0,0,1,0,0,0,0,0
200,4.0,8,50,63,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
900,1.0,6,68,18,13.146617,-13.752088,1,0,0,0,0,0,0,0,0,0
600,3.0,8,70,65,13.924327,-15.448592,1,0,0,0,0,0,0,0,0,0
550,0.5,8,65,48,12.6415985,-12.1268731,0,0,0,0,0,0,0,1,0,0
500,0.400999993,7,73,30,13.7725888,-13.6710059,0,0,1,0,0,0,0,0,0,0
50,0.079999998,6,59,97,14.6821999,-17.450951,0,0,0,0,0,0,0,1,0,0
800,2.0,5,37,48,14.270251,-15.9406128,0,0,0,0,1,0,0,0,0,0
80,1.0,6,45,48,14.8943707,-16.2036778,0,0,0,0,0,1,0,0,0,0
650,1.0,10,42,56,40.7982133,-77.8599084,1,0,0,0,0,0,0,0,0,0
1000,2.0,11,30,49,13.9137639,-15.6676471,0,0,0,0,1,0,0,0,0,0
300,1.0,6,46,63,14.2304389,-16.8679899,0,0,1,0,0,0,0,0,0,0
200,2.0,13,45,72,13.7614,-15.9083,0,0,1,0,0,0,0,0,0,0
100,0.25,13,62,49,12.972688,-16.229309,0,0,0,0,1,0,0,0,0,0
20,0.5,7,69,48,15.6126361,-13.2300874,1,0,0,0,0,0,0,0,0,0
95,1.0,9,61,24,33.6900271,-84.5095675,0,0,0,0,0,1,0,0,0,0
1200,3.0,12,48,70,32.7825718,-96.7661889,0,0,0,0,1,0,0,0,0,0
350,0.5,16,58,20,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
1100,3.0,22,60,72,13.995527,-15.719152,0,0,1,0,0,0,0,0,0,0
900,1.0,6,65,6,12.834798,-15.349888,0,0,0,0,1,0,0,0,0,0
2730,3.0,40,57,30,14.6019512,-17.1469751,1,0,0,0,0,0,0,0,0,0
1500,0.157900006,25,63,48,14.6981132,-17.4605864,1,0,0,0,0,0,0,0,0,0
7000,6.0,15,61,56,13.7712901,-15.5868611,0,0,0,0,1,0,0,0,0,0
250,1.0,5,35,72,12.7033366,-12.2547919,0,0,1,0,0,0,0,0,0,0
1375,1.0,10,62,86,14.1367815,-12.6216211,0,0,1,0,0,0,0,0,0,0
350,1.0,5,48,7,47.62191259999999,-122.3516787,1,0,0,0,0,0,0,0,0,0
300,2.0,12,70,26,16.0282465,-16.4832893,0,0,1,0,0,0,0,0,0,0
100,1.0,21,54,56,14.6821999,-17.450951,0,0,1,0,0,0,0,0,0,0
400,2.5,10,42,35,14.418073,-16.695753,0,0,0,0,1,0,0,0,0,0
300,2.0,16,42,49,14.633333,-17.133333,1,0,0,0,0,0,0,0,0,0
63,1.0,6,54,48,14.0731738,-16.6934134,0,0,0,0,0,1,0,0,0,0
134,0.300000012,7,60,48,12.5683796,-16.1219048,0,0,1,0,0,0,0,0,0,0
200,1.980000019,9,86,97,38.8985658,-77.04428419999999,1,0,0,0,0,0,0,0,0,0
3200,0.389999986,13,46,15,30.4132579,-91.1800023,0,0,0,0,0,0,0,1,0,0
50,0.25,8,65,49,13.995527,-15.719152,0,0,0,0,0,1,0,0,0,0
500,1.0,10,50,7,14.572845,-16.437431,1,0,0,0,0,0,0,0,0,0
4500,15.0,7,70,49,15.270038,-14.05063,0,0,0,0,1,0,0,0,0,0
3750,0.699999988,7,45,48,-8.783195,34.508523,0,0,0,0,0,0,0,1,0,0
700,3.0,7,59,48,14.6695101,-17.437713,0,0,0,0,1,0,0,0,0,0
700,1.5,11,68,48,14.270251,-15.9406128,1,0,0,0,0,0,0,0,0,0
500,1.0,5,45,40,32.7845366,-96.80043,0,0,1,0,0,0,0,0,0,0
500,1.5,10,46,60,14.772693,-15.977585,1,0,0,0,0,0,0,0,0,0
215,0.25,14,71,14,13.995527,-15.719152,0,0,1,0,0,0,0,0,0,0
700,3.0,9,75,43,15.186339,-15.551219,1,0,0,0,0,0,0,0,0,0
300,3.0,11,65,54,14.7443828,-16.6143944,1,0,0,0,0,0,0,0,0,0
350,2.0,11,61,60,40.7794366,-73.963244,0,0,0,0,0,1,0,0,0,0
770,2.0,15,40,97,14.1864516,-16.6586052,0,0,0,0,1,0,0,0,0,0
50,0.200000003,9,45,49,12.8997479,-14.9359544,0,0,0,0,0,1,0,0,0,0
2500,2.0,12,77,48,15.82137,-16.181021,1,0,0,0,0,0,0,0,0,0
2000,1.0,8,61,71,12.8373481,-16.362568,0,0,0,0,0,0,0,1,0,0
390,2.0,9,50,35,15.326223,-16.251764,0,0,0,0,1,0,0,0,0,0
600,3.0,10,50,56,14.0233,-15.1083,1,0,0,0,0,0,0,0,0,0
900,1.5,5,42,48,12.762421,-15.562685,0,0,0,0,1,0,0,0,0,0
200,0.200000003,12,78,48,12.8997479,-14.9359544,1,0,0,0,0,0,0,0,0,0
1000,1.0,8,42,40,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
300,1.0,11,52,48,14.973457,-15.878181,0,0,0,0,0,1,0,0,0,0
50,1.0,20,65,48,14.8092631,-17.2518631,1,0,0,0,0,0,0,0,0,0
350,2.0,11,35,56,13.9802139,-14.8016887,1,0,0,0,0,0,0,0,0,0
1050,4.0,6,52,40,14.67231,-17.20784,0,0,0,0,1,0,0,0,0,0
3500,5.0,9,43,48,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
800,1.0,10,35,60,38.9543439,-95.2557961,0,0,0,0,1,0,0,0,0,0
400,0.5,18,75,50,12.6267874,-16.0140586,0,0,0,0,0,0,0,1,0,0
240,2.0,7,66,35,15.922639,-16.3964218,0,0,0,0,0,1,0,0,0,0
800,2.5,5,81,48,14.604585,-16.715111,0,0,0,0,1,0,0,0,0,0
100,0.5,19,52,70,14.7152558,-17.4666971,0,0,1,0,0,0,0,0,0,0
650,0.75,18,43,24,13.146617,-13.752088,1,0,0,0,0,0,0,0,0,0
390,1.0,8,25,56,12.898393,-15.005666,1,0,0,0,0,0,0,0,0,0
100,0.334800005,9,50,63,14.222893,-16.8182009,0,0,0,0,0,1,0,0,0,0
45,0.096000001,10,41,56,51.540598,0.0324347,0,0,0,0,0,0,0,1,0,0
70,1.0,12,70,40,13.43873,-15.8073816,0,0,1,0,0,0,0,0,0,0
150,1.0,10,60,48,15.020773,-15.902403,0,0,0,0,0,0,0,0,0,1
500,6.0,7,28,48,14.6959099,-16.4783497,1,0,0,0,0,0,0,0,0,0
3000,5.0,9,65,48,37.22551,-80.4231382,0,0,0,0,1,0,0,0,0,0
200,1.0,6,62,48,45.478367,-73.5825911,1,0,0,0,0,0,0,0,0,0
100,0.209999993,6,45,48,14.6821999,-17.450951,0,0,1,0,0,0,0,0,0,0
150,5.0,18,53,49,45.5056156,-73.61375919999999,0,0,0,0,1,0,0,0,0,0
2,0.0025,12,60,5,12.571675,-16.104181,0,0,0,0,0,0,0,1,0,0
100,0.5,3,75,40,15.980688,-16.463694,0,0,0,0,0,1,0,0,0,0
150,0.665199995,7,47,70,13.334342,-15.282419,0,0,1,0,0,0,0,0,0,0
4400,0.600000024,5,55,54,14.7204147,-17.4672218,0,0,0,0,0,0,0,1,0,0
160,2.0,18,25,42,12.995899,-15.161333,0,0,0,0,0,0,0,0,0,1
150,1.0,10,50,49,14.7443828,-16.6143944,0,0,1,0,0,0,0,0,0,0
3550,2.0,15,44,50,12.9178856,-15.0082584,1,0,0,0,0,0,0,0,0,0
1100,3.0,8,55,43,14.7561322,-17.4567048,1,0,0,0,0,0,0,0,0,0
100,0.5,10,59,30,14.2355279,-16.2122225,1,0,0,0,0,0,0,0,0,0
2000,5.0,4,50,48,13.68042,-16.50128,0,0,0,0,1,0,0,0,0,0
1050,3.0,15,48,56,14.019646,-16.0640179,0,0,0,0,1,0,0,0,0,0
2200,4.0,16,62,36,14.7443828,-16.6143944,0,0,0,0,1,0,0,0,0,0
650,1.0,7,38,30,12.6415985,-12.1268731,1,0,0,0,0,0,0,0,0,0
600,1.0,5,36,41,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
2000,5.599999905,10,40,56,15.724629,-16.394213,0,0,0,0,0,1,0,0,0,0
200,0.25,10,55,6,13.839155,-12.309654,1,0,0,0,0,0,0,0,0,0
850,0.5,5,55,72,14.8665572,-15.8994956,0,0,0,0,0,0,0,1,0,0
700,0.5,9,53,42,16.516667,-15.4,1,0,0,0,0,0,0,0,0,0
500,0.400000006,10,56,56,16.639572,-14.801177,0,0,0,0,0,0,0,1,0,0
850,1.5,12,66,42,14.8474389,-12.989615,0,0,0,0,0,0,0,0,0,1
350,0.25,9,53,35,32.7940463,34.989571,0,0,1,0,0,0,0,0,0,0
300,3.0,7,90,48,14.7483711,-17.3613551,0,0,0,0,0,1,0,0,0,0
150,1.100000024,13,47,70,14.5373151,-17.0639247,1,0,0,0,0,0,0,0,0,0
100,0.5,7,46,40,14.093,-15.417,0,0,0,0,0,1,0,0,0,0
45,1.0,8,50,49,14.8416177,-15.8742244,0,0,0,0,0,1,0,0,0,0
1000,3.0,12,63,91,14.633333,-17.133333,0,0,0,0,1,0,0,0,0,0
400,1.0,9,45,48,15.4603765,-15.0579333,0,0,0,0,1,0,0,0,0,0
1200,1.0,11,45,48,14.7309898,-17.4682077,0,0,0,0,1,0,0,0,0,0
1100,2.0,14,66,42,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
3000,6.0,25,55,49,15.09967,-16.229696,1,0,0,0,0,0,0,0,0,0
400,1.0,6,45,8,15.3688083,-13.1365521,1,0,0,0,0,0,0,0,0,0
500,1.0,13,84,48,14.36715,-16.441645,1,0,0,0,0,0,0,0,0,0
110,1.0,5,43,70,13.876145,-15.224626,0,0,1,0,0,0,0,0,0,0
2600,6.0,7,65,35,38.9054458,-77.04954719999999,1,0,0,0,0,0,0,0,0,0
450,4.0,12,39,49,12.7618773,-15.1009142,0,0,0,0,0,0,0,1,0,0
150,2.5,10,54,49,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
1100,3.0,15,65,56,13.680992,-15.878883,0,0,1,0,0,0,0,0,0,0
2800,1.560899973,9,43,56,14.6821999,-17.450951,0,0,0,0,1,0,0,0,0,0
800,1.5,15,52,56,15.0285048,-16.9011849,1,0,0,0,0,0,0,0,0,0
1900,4.0,12,56,49,13.9137639,-15.6676471,0,0,1,0,0,0,0,0,0,0
800,1.0,5,40,49,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
800,2.0,4,57,7,14.7145281,-17.2723371,0,0,0,0,0,0,0,1,0,0
800,2.0,10,35,49,14.147088,-15.283645,0,0,0,0,1,0,0,0,0,0
150,1.0,6,81,77,14.908855,-15.771968,0,0,1,0,0,0,0,0,0,0
2200,3.0,14,63,25,13.68042,-16.50128,0,0,0,0,0,0,0,0,0,1
1000,4.0,14,59,48,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
1500,5.0,22,52,49,14.7656214,-16.8911308,0,0,0,0,1,0,0,0,0,0
600,4.0,3,53,35,16.5101114,-14.6500371,1,0,0,0,0,0,0,0,0,0
700,3.0,13,59,49,13.8200177,-14.4388515,0,0,0,0,1,0,0,0,0,0
3000,3.0,18,40,63,13.690613,-15.830055,1,0,0,0,0,0,0,0,0,0
50,0.5,6,75,21,14.968629,-16.89579,0,0,1,0,0,0,0,0,0,0
200,0.5,8,50,42,14.2,-13.3,0,0,0,0,0,0,0,0,0,1
