id_men,culture_label,production_kg,superficie
3970,Niebe,3000,1
3970,Sorgho,2000,1
3971,Arachide,900,2
3971,Mil,200,1
3972,Arachide,6000,4
3972,Mais,1300,8
3972,Mil,2000,2
3973,Arachide,1500,1
3973,Mil,800,1
3974,Arachide,3000,4
3974,Mais,900,1
3974,Mil,2500,3
3975,Arachide,190,1
3975,Niebe,450,2
3976,Mais,50,0.479999989
3976,Mil,50,0.476000011
3976,Sorgho,25,0.25
3977,Arachide,600,0.5
3977,Mil,50,0.25
3978,Arachide,600,2
3978,Mais,200,0.5
3978,Mil,1000,2
3978,Sorgho,150,0.5
3979,Arachide,200,1
3979,Mil,150,1
3980,Arachide,60,0.5
3980,Manioc,850,1.5
3981,Mais,100,1
3981,Mil,50,1
3981,Riz,1280,1
3982,Arachide,4500,2
3982,Mil,900,3
3982,Niebe,150,3
3983,Arachide,300,1
3985,Mais,1100,1
3985,Mil,1200,2
3986,Arachide,175,0.25
3986,Mais,210,0.25
3986,Mil,350,0.75
3986,Sorgho,175,0.25
3987,Arachide,400,1
3987,Mil,600,1
3987,Sorgho,40,1
3988,Arachide,600,5.230400085
3988,Mais,0,2.863399982
3989,Arachide,100,1
3989,Mil,300,1
3990,Mais,200,1
3990,Mil,300,1
3991,Arachide,800,2
3992,Arachide,5000,7
3992,Mais,500,1
3992,Mil,2000,3
3993,Arachide,70,0.01
3993,Mil,31,0.100000001
3993,Niebe,5,0.015
3994,Arachide,300,1
3994,Mil,600,2
3995,Mil,50,0.200000003
3996,Arachide,250,0.25
3996,Mais,375,0.75
3996,Riz,175,0.25
3997,Arachide,0,1
3998,Arachide,3500,8
3998,Mais,2000,3
3998,Mil,3000,6
3999,Arachide,700,1.018181801
3999,Mais,230,0.766666651
3999,Mil,400,0.75
4000,Mais,150,0.567399979
4000,Mil,450,1.088799953
4000,Sorgho,600,1.731699944
4001,Niebe,150,0.5
4002,Arachide,800,2
4002,Mil,500,3
4002,Sorgho,600,3
4003,Gombo,1125,1.5
4003,Riz,3920,0.899999976
4004,Mais,120,1.5
4004,Niebe,50,1
4004,Riz,900,2
4005,Arachide,1300,2
4005,Mais,800,1
4005,Mil,950,2
4006,Arachide,300,2
4006,Mil,500,3
4006,Niebe,50,1
4007,Arachide,1000,2
4007,Mil,1500,1.5
4007,Niebe,100,0.5
4008,Mil,300,0.720000029
4009,Arachide,150,0.5
4009,Mais,90,0.5
4009,Niebe,30,0.5
4010,Arachide,925,1.75
4010,Mais,1100,2
4010,Mil,550,1.5
4011,Arachide,5000,5
4011,Mil,3000,3
4012,Arachide,600,2
4012,Mil,650,2
4013,Riz,1750,2
4014,Riz,150,0.300000012
4015,Arachide,1500,2
4015,Mais,100,2
4015,Mil,800,2.5
4016,Arachide,500,1.25
4016,Mais,600,1.25
4016,Mil,500,0.75
4018,Mais,360,2
4018,Mil,3000,3
4019,Arachide,200,2
4019,Mil,700,2
4020,Arachide,100,1.5
4021,Arachide,450,1
4021,Mais,150,1
4021,Mil,150,1
4022,Manioc,10500,3
4023,Riz,450,0.400000006
4024,Mais,700,0.75
4024,Riz,775,1
4025,Arachide,4500,13
4025,Niebe,500,10
4026,Riz,350,2
4027,Arachide,250,1
4027,Mil,700,2
4028,Arachide,5000,5
4028,Mil,1400,7
4029,Arachide,50,1
4029,Mil,384,1
4030,Arachide,750,1
4030,Mais,250,0.5
4030,Sorgho,3000,3
4031,Arachide,600,1
4031,Mil,400,3
4031,Niebe,120,2
4032,Riz,600,0.25
4033,Arachide,950,2.5
4033,Mil,800,2.5
4034,Mil,1000,3.5
4034,Niebe,700,2
4035,Arachide,700,3
4035,Mil,400,2
4035,Niebe,35,1
4036,Arachide,400,2
4037,Arachide,4000,8
4037,Mais,150,1
4037,Mil,700,3
4038,Arachide,3000,12
4038,Mil,1400,7
4038,Riz,500,2
4039,Arachide,365,0.5
4039,Mais,475,0.75
4039,Mil,189,0.25
4040,Sorgho,150,0.199399993
4041,Mais,100,0.180000007
4041,Sorgho,250,0.288399994
4042,Arachide,250,0.5
4042,Mais,200,0.400000006
4042,Mil,200,0.5
4042,Sorgho,150,0.25
4043,Arachide,210,1.108399987
4043,Manioc,1375,2.936100006
4043,Mil,150,1.317800045
4043,Niebe,2,0.0087
4044,Arachide,100,0.125
4044,Mil,250,0.372000009
4045,Arachide,500,0.270599991
4045,Mais,1100,0.936100006
4045,Sorgho,150,0.435499996
4046,Mil,200,1
4046,Niebe,100,1
4047,Arachide,2500,4
4047,Mais,700,1
4047,Mil,990,2
4048,Niebe,30,0.5
4049,Manioc,0,1.344599962
4049,Mil,900,1.061100006
4050,Arachide,8000,8
4050,Coton,500,1
4050,Mais,200,1
4050,Mil,3000,6
4050,Sorgho,4500,7
4050,Sesame,400,3
4051,Arachide,600,2.5
4051,Mil,1600,3
4052,Riz,800,1
4053,Riz,4400,0.600000024
4054,Arachide,500,0.600000024
4054,Mais,650,0.600000024
4055,Menthe,750,0.449999988
4056,Arachide,1200,2
4056,Mais,100,0.5
4056,Mil,1200,4
4057,Arachide,60,0.25
4057,Mil,400,1.25
4057,Sorgho,100,0.25
4059,Arachide,600,1.5
4059,Mais,350,1
4059,Mil,1500,3
4060,Mil,150,0.699999988
4061,Arachide,450,2
4061,Mil,2200,6
4061,Niebe,75,2
4062,Arachide,15000,2
4062,Mais,50,1
4062,Mil,1500,5
4063,Arachide,800,2
4063,Mil,300,2
4064,Arachide,300,1
4064,Mil,300,0.699999988
4064,Sorgho,200,0.5
4065,Arachide,100,0.330000013
4065,Mil,100,2.5
4065,Niebe,20,0.150000006
4066,Arachide,2800,9
4066,Mil,2000,7
4066,Pasteque,2300,4
4067,Arachide,1080,3
4067,Bissap,35,1
4067,Niebe,50,1
4067,Pasteque,0,1
4068,Arachide,400,2
4068,Mil,200,2
4069,Mais,250,0.25
4070,Arachide,400,1
4070,Mil,300,1
4071,Arachide,280,3
4071,Mil,100,2
4071,Niebe,165,1.5
4072,Arachide,3200,3
4072,Riz,780,2
4073,Arachide,250,1
4073,Mil,400,1
4073,Niebe,100,0.200000003
4074,Mais,800,1
4075,Arachide,50,2
4075,Mil,1000,2
4076,Mil,100,1
4076,Sorgho,50,1
4076,Sesame,25,1
4077,Arachide,1600,2.5
4077,Mais,500,2
4077,Mil,1200,3
4078,Arachide,600,2
4078,Mil,2000,2.5
4078,Niebe,100,1
4079,Arachide,765,1.059999943
4079,Mais,0,1.149999976
4079,Mil,70,0.109999999
4079,Sorgho,430,0.980000019
4080,Arachide,950,1
4080,Mais,1100,1
4080,Mil,2500,2
4080,Sorgho,405,1
4081,Arachide,1500,2
4081,Mais,0,1
4081,Mil,500,2.5
4082,Arachide,900,4
4082,Mil,900,1.5
4082,Niebe,400,4
4083,Arachide,650,1
4083,Mil,800,1
4083,Niebe,80,1
4084,Arachide,1000,4
4084,Mil,300,2
4084,Sorgho,400,3
4085,Arachide,1000,1
4085,Mais,400,1
4085,Mil,300,1
4086,Mais,100,0.300000012
4086,Riz,200,0.5
4087,Arachide,5000,1.5
4087,Chou,4500,1
4088,Arachide,0,0.5
4089,Arachide,300,3
4089,Mil,1050,3
4090,Arachide,600,2
4090,Mil,400,4
4091,Mais,600,0.600000024
4091,Sorgho,400,1
4092,Niebe,200,3
4093,Arachide,700,1.5
4093,Mais,300,1
4093,Mil,900,2
4093,Sorgho,400,1
4094,Arachide,450,0.75
4094,Mil,800,1.75
4095,Arachide,500,1.5
4095,Mais,210,1.5
4095,Mil,280,2
4096,Mil,100,0.649999976
4097,Gombo,6000,0.370000005
4097,Riz,4950,0.5
4098,Arachide,2000,2
4098,Mais,900,2
4098,Mil,1000,2
4099,Arachide,750,1.5
4099,Mil,650,1.5
4100,Arachide,650,1
4100,Mais,400,1
4100,Mil,500,1
4100,Sorgho,300,1
4101,Arachide,1000,1.440000057
4101,Mais,550,3.160000086
4102,Arachide,600,3
4102,Niebe,300,2
4103,Riz,2500,0.5
4104,Arachide,60,1
4104,Niebe,200,1
4104,Sorgho,0,1
4105,Arachide,533,1.183779955
4105,Riz,1002,0.133320004
4106,Arachide,1900,2
4106,Riz,1600,2
4106,Sorgho,560,2
4107,Arachide,2080,5
4107,Mais,240,1
4107,Mil,800,2
4108,Arachide,350,1.5
4108,Mil,1200,2.5
4108,Niebe,60,1
4109,Arachide,800,5
4109,Mil,250,2
4109,Niebe,80,1
4110,Riz,250,1
4111,Riz,250,0.5
4112,Arachide,400,1
4112,Mais,150,2
4112,Riz,50,1
4113,Arachide,360,2
4113,Mil,500,2
4114,Sorgho,0,1
4115,Arachide,50,0.5
4115,Mil,200,0.5
4115,Niebe,112,0.5
4116,Arachide,3000,7
4116,Mais,200,1
4116,Mil,1200,8
4117,Arachide,100,1.5
4117,Mil,600,3
4118,Arachide,450,5
4118,Mil,800,2
4119,Arachide,467,2
4119,Niebe,467,1
4120,Riz,270,0.400000006
4121,Mais,210,0.25
4122,Arachide,200,0.25
4122,Mil,350,1
4123,Riz,1520,0.400000006
4124,Arachide,450,1
4124,Mil,500,2
4125,Arachide,300,1
4125,Mais,50,0.5
4126,Arachide,750,1
4126,Mil,200,0.5
4127,Arachide,500,1
4127,Mil,900,1
4128,Arachide,210,0.5
4128,Mais,120,0.5
4129,Arachide,800,2
4129,Mil,600,3
4129,Sorgho,900,4
4130,Arachide,400,0.800000012
4130,Mil,800,3.5
4131,Arachide,2100,2
4131,Mais,2500,1.5
4131,Sorgho,700,0.75
4132,Arachide,550,0.5
4132,Mais,1600,1.25
4133,Arachide,200,0.25
4133,Mais,300,1.25
4134,Arachide,200,0.5
4134,Mil,400,1.5
4134,Niebe,120,1.5
4134,Sorgho,700,2
4135,Arachide,4500,10
4135,Mais,12000,13
4135,Niebe,900,3
4135,Sorgho,6000,4
4136,Arachide,900,1
4136,Mil,400,2
4137,Arachide,700,3
4137,Mais,300,1
4137,Mil,500,2
4137,Niebe,40,1
4138,Arachide,100,1
4138,Mil,50,1
4138,Niebe,0,1
4139,Arachide,600,1
4139,Mil,700,1
4139,Niebe,50,1
4139,Pasteque,2000,1
4140,Arachide,400,3
4140,Mil,670,1
4141,Arachide,300,3
4141,Mil,0,2
4141,Niebe,300,3
4142,Arachide,600,3
4142,Mil,400,2
4143,Arachide,18000,6
4143,Mais,400,2
4143,Mil,600,3
4143,Sorgho,0,1
4144,Arachide,1000,1.5
4144,Mais,300,1.5
4144,Mil,400,2
4145,Arachide,3250,1
4145,Riz,250,0.5
4146,Riz,200,0.600000024
4147,Mais,595,0.409700006
4148,Arachide,480,5
4148,Mil,700,1.5
4149,Arachide,1800,6
4149,Mais,700,1
4149,Mil,850,4
4150,Riz,100,0.25
4151,Arachide,2900,3
4151,Mil,1200,3
4152,Mil,300,1
4153,Gombo,20,0.5
4154,Arachide,450,0.75
4154,Mais,250,0.25
4154,Sorgho,750,2
4155,Arachide,1000,3
4155,Mais,300,2
4156,Arachide,400,1
4156,Mais,200,1
4156,Mil,400,1
4156,Niebe,90,1
4156,Sorgho,100,1
4157,Arachide,1000,3
4157,Mil,1500,6.5
4157,Niebe,100,1.5
4158,Arachide,550,2
4158,Mais,800,2
4159,Mais,700,0.75
4160,Arachide,3000,4
4160,Mil,2000,3
4161,Arachide,1000,1.5
4161,Riz,950,2
4162,Riz,5000,3
4163,Arachide,300,1.5
4163,Mil,1000,2.5
4163,Niebe,50,1
4164,Arachide,1000,2
4164,Mais,100,1
4164,Mil,1467,4
4165,Arachide,780,4.25
4165,Mais,650,2
4165,Sorgho,725,1
4166,Riz,2000,0.400000006
4167,Arachide,200,3
4167,Mil,200,1
4168,Arachide,1800,10
4168,Mil,0,9
4168,Niebe,1000,9
4169,Arachide,420,0.75
4169,Mais,800,1
4169,Riz,540,1.5
4169,Sorgho,290,0.5
4170,Arachide,300,2
4170,Bissap,50,0.5
4170,Mais,300,0.25
4170,Mil,1500,3
4170,Niebe,100,0.300000012
4171,Arachide,6000,4
4171,Mais,2000,1.5
4171,Mil,4000,3
4172,Bissap,20,0.088888891
4173,Manioc,850,1.5
4174,Riz,360,0.5
4175,Arachide,610,0.75
4175,Sorgho,1600,2
4176,Arachide,375,2
4176,Mil,650,2
4176,Niebe,35,1
4177,Mais,400,0.75
4177,Sorgho,480,1
4178,Arachide,398,0.5
4178,Mais,830,1.5
4178,Sorgho,510,1
4179,Mais,765,0.5
4180,Arachide,3000,5
4180,Mais,2000,5
4180,Mil,1000,3
4180,Sorgho,2000,5
4181,Mais,1109,1
4181,Niebe,26,0.349999994
4181,Riz,305,0.25
4182,Niebe,450,2.5
4183,Riz,3000,1.5
4184,Mil,100,4
4184,Niebe,75,0.25
4185,Mil,600,3
4186,Arachide,511,0.75
4186,Mais,300,0.25
4186,Sorgho,420,0.300000012
4187,Riz,855,0.75
4188,Arachide,150,2
4188,Mil,500,2
4188,Niebe,35,1
4189,Mil,750,8
4189,Niebe,1000,2
4190,Arachide,900,3
4190,Mil,700,2
4190,Niebe,200,1
4191,Arachide,1000,3
4191,Mais,1000,4
4191,Mil,1500,3
4192,Arachide,5000,3
4192,Mais,750,1
4192,Mil,605,2
4192,Riz,8000,5
4193,Arachide,200,0.610599995
4193,Mais,50,0.477699995
4193,Mil,300,1.514799953
4194,Arachide,513,3
4194,Mais,2000,3
4194,Mil,300,2
4195,Mais,200,0.5
4195,Riz,250,0.5
4196,Arachide,875,20
4196,Mais,100,1
4196,Mil,840,4
4196,Niebe,45,1
4197,Riz,800,1
4198,Sorgho,50,0.300000012
4199,Arachide,1200,3
4199,Mil,1000,3
4200,Arachide,2000,2
4200,Mil,500,2
4201,Arachide,100,0.75
4201,Mil,100,2
4201,Niebe,50,0.25
4202,Mil,300,1.5
4203,Arachide,3700,5
4203,Mil,700,5
4203,Sorgho,300,3
4204,Arachide,2900,3
4204,Mil,1000,2
4205,Arachide,234,1
4205,Mais,167,1
4206,Arachide,1200,2
4206,Mil,1900,3
4207,Mil,1000,2
4207,Sorgho,140,1
4208,Arachide,350,0.850000024
4208,Mais,825,2
4208,Sorgho,800,2
4209,Niebe,600,10
4210,Arachide,200,0.7852
4210,Mais,50,0.434899986
4210,Mil,50,0.2852
4211,Arachide,100,1
4211,Mil,1300,1
4211,Pasteque,25000,1
4212,Arachide,1000,5
4212,Mais,300,1
4212,Mil,150,2
4213,Arachide,1200,1
4213,Sorgho,650,2
4214,Arachide,8000,4
4214,Mais,4000,5
4214,Mil,10000,5
4215,Arachide,1000,2
4215,Mais,500,1
4215,Riz,6000,2
4216,Arachide,1000,4
4216,Mais,300,1.5
4216,Mil,1300,5
4217,Sorgho,6000,2
4218,Mais,50,2
4218,Mil,200,2
4219,Arachide,250,0.127700001
4219,Mil,250,0.402200013
4220,Arachide,800,1.5
4220,Mil,62,0.116599999
4220,Sorgho,400,1
4221,Riz,800,1
4222,Arachide,453,1
4222,Mil,1415,2
4223,Arachide,750,2
4223,Riz,550,2
4224,Arachide,60,1
4224,Mil,500,1
4225,Arachide,30,0.5
4225,Niebe,40,0.699999988
4226,Arachide,850,0.810000002
4226,Niebe,10,0.0142
4227,Riz,560,0.699999988
4228,Niebe,100,1
4229,Niebe,0,0.150000006
4230,Mil,500,1
4231,Arachide,950,2
4231,Mais,100,1
4231,Mil,1300,2
4231,Sorgho,150,1
4232,Riz,2800,1
4232,Sesame,80,1.5
4233,Arachide,450,4
4233,Mais,1300,1.5
4233,Mil,375,1.5
4234,Riz,600,0.600000024
4235,Arachide,400,1
4235,Mais,0,1
4235,Riz,80,0.5
4236,Mil,100,0.800000012
4236,Niebe,30,0.129999995
4237,Riz,241,0.300000012
4238,Arachide,1500,2
4238,Mil,1000,2
4238,Niebe,800,1.5
4239,Arachide,7000,5
4240,Arachide,500,0.600000024
4240,Riz,160,0.5
4241,Arachide,7000,7.87349987
4241,Mais,200,0.73299998
4241,Mil,3400,6.482299805
4242,Arachide,900,3
4242,Mil,300,3
4242,Niebe,250,2
4243,Mais,1200,1
4243,Mil,250,0.5
4243,Sorgho,580,1
4244,Arachide,2000,6
4244,Mil,2000,4
4244,Niebe,50,2
4245,Mil,300,0.5
4245,Riz,900,0.5
4246,Arachide,550,4
4246,Mais,300,1
4246,Sorgho,300,3
4247,Mais,300,1
4248,Arachide,2000,2
4248,Mil,1000,1
4249,Arachide,2100,4
4249,Mais,400,2
4249,Mil,1500,4
4250,Arachide,4500,3
4251,Arachide,800,2
4251,Mil,1000,2
4252,Arachide,1500,1.5
4252,Mil,1500,2
4253,Arachide,900,0.348560005
4253,Mil,800,1.279979944
4253,Riz,21,0.02461
4254,Arachide,550,1
4254,Mais,150,0.25
4254,Mil,367,1
4254,Riz,0,1
4255,Arachide,25000,7
4255,Niebe,12000,5
4256,Mais,0,1
4256,Sorgho,400,2
4257,Arachide,1500,3
4257,Mais,300,1
4257,Mil,700,3
4258,Mil,100,0.5
4259,Arachide,1200,1
4259,Mais,154,2
4259,Riz,300,1
4260,Arachide,675,1.25
4260,Mil,99,0.75
4261,Arachide,400,1
4261,Mil,800,1
4261,Niebe,700,1
4262,Mais,750,1
4263,Arachide,275,1
4263,Mil,500,2
4264,Arachide,100,0.411900014
4264,Mais,50,0.046700001
4265,Arachide,1000,2
4265,Mil,500,2
4266,Mais,750,0.75
4267,Arachide,120,0.5
4267,Mais,100,0.5
4267,Niebe,40,0.400000006
4267,Riz,850,1
4268,Bissap,75,1
4268,Mil,178,1
4268,Niebe,150,1
4269,Arachide,200,0.109999999
4269,Mais,150,0.689999998
4269,Sorgho,50,0.050000001
4270,Arachide,600,2
4270,Mil,400,2
4271,Arachide,300,0.170000002
4271,Mais,500,0.280000001
4271,Sorgho,250,0.189999998
4272,Arachide,150,3.299999952
4272,Mil,500,6.199999809
4272,Niebe,100,0.25999999
4273,Arachide,1000,2
4273,Mais,450,1
4273,Mil,500,1
4273,Riz,800,1
4274,Arachide,500,1
4274,Mil,250,0.5
4275,Arachide,250,1.5
4275,Mil,500,1.25
4275,Niebe,30,0.230000004
4276,Arachide,880,3.299999952
4276,Mil,210,2.5
4277,Arachide,1300,3
4277,Mil,700,2
4277,Niebe,300,1
4278,Mais,200,1
4278,Mil,500,2
4279,Arachide,1900,2
4279,Mais,2400,1.5
4280,Arachide,6500,10
4280,Mais,400,2
4280,Mil,700,2
4280,Sorgho,1000,4
4281,Arachide,600,2
4281,Bissap,350,1
4281,Mil,800,3
4281,Niebe,340,2
4282,Arachide,850,0.75
4283,Arachide,2500,4
4283,Mais,400,1.5
4283,Mil,2000,3.5
4283,Sorgho,250,1
4284,Arachide,350,0.5
4284,Mais,800,0.75
4285,Riz,4000,1
4286,Arachide,5600,4
4286,Mais,1000,1
4286,Mil,1100,2
4287,Arachide,1800,1.252300024
4287,Mais,600,0.74849999
4287,Riz,130,0.078900002
4288,Arachide,500,0.5
4288,Mil,1200,1.5
4288,Niebe,75,0.5
4289,Arachide,600,0.400000006
4290,Arachide,1000,3
4290,Mais,600,1
4290,Mil,500,2
4291,Arachide,300,1
4291,Mil,500,1
4292,Arachide,4500,10
4292,Mais,12000,13
4292,Niebe,1500,3
4292,Sorgho,6000,4
4293,Arachide,1500,6
4293,Niebe,800,2
4294,Arachide,500,1
4294,Mais,250,0.5
4294,Sorgho,300,1
4295,Arachide,870,2.5
4295,Fonio,200,0.25
4295,Gombo,215,0.25
4295,Mais,150,0.25
4295,Manioc,580,0.5
4295,Mil,300,0.75
4295,Piment,360,0.25
4295,Riz,125,0.5
4295,Sorgho,345,0.75
4296,Arachide,300,0.300000012
4296,Mil,180,0.699999988
4297,Mil,4000,4
4298,Riz,300,0.75
4299,Arachide,1400,1.120000005
4300,Arachide,2000,4
4300,Mais,700,2
4300,Mil,800,3
4300,Sorgho,400,1
4301,Arachide,2500,8.331000328
4301,Mil,2400,8.079999924
4301,Niebe,58,0.289999992
4302,Arachide,700,2
4302,Mais,210,1
4302,Mil,1000,1
4302,Niebe,50,1
4303,Arachide,900,7
4303,Mil,300,6
4304,Arachide,800,8
4304,Mil,3500,6
4305,Arachide,1500,2.5
4305,Mais,100,0.25
4305,Mil,1200,2.5
4305,Sorgho,200,1.25
4306,Sorgho,50,0.800000012
4307,Arachide,450,0.980000019
4307,Mais,180,0.970000029
4307,Riz,90,0.629999995
4307,Sorgho,750,1.169999957
4308,Arachide,700,1
4308,Sorgho,800,1
4309,Riz,804,1
4310,Mais,900,1
4311,Arachide,1000,2
4311,Mais,600,2
4311,Mil,1000,2
4312,Arachide,2500,12
4312,Mil,750,5
4312,Niebe,360,3
4313,Arachide,2000,10
4313,Mil,1500,6
4314,Arachide,900,1
4314,Riz,200,0.300000012
4315,Mais,412,1
4315,Mil,100,2
4315,Riz,50,0.5
4316,Arachide,1500,7
4316,Mil,900,8
4316,Niebe,150,1
4317,Arachide,100,2
4317,Niebe,50,0.5
4318,Arachide,500,1
4318,Mil,1200,2
4319,Arachide,800,1.5
4319,Mil,200,1.5
4320,Niebe,100,2
4321,Mil,500,2
4322,Arachide,700,1.5
4322,Fonio,400,1
4322,Mais,400,1
4323,Arachide,700,3
4323,Mais,150,2
4323,Mil,150,2
4324,Mil,2500,2
4324,Niebe,250,1
4325,Arachide,100,1
4325,Mil,900,1
4325,Niebe,200,1
4326,Arachide,700,1.200000048
4326,Bissap,50,0.100000001
4326,Mil,2000,2
4326,Niebe,250,0.800000012
4327,Arachide,60,1
4327,Mil,2400,1.971099973
4327,Sorgho,1040,2
4328,Arachide,500,1
4328,Mais,50,1
4328,Riz,500,1
4329,Arachide,500,0.25
4329,Fonio,300,0.25
4330,Arachide,500,2
4330,Mais,500,1
4330,Mil,500,2
4330,Sorgho,2000,1
4331,Arachide,2000,4
4331,Mais,800,2
4331,Mil,1500,3
4331,Sorgho,600,2
4332,Arachide,700,2.5
4332,Mil,500,2.5
4333,Arachide,2500,3
4333,Mil,800,1
4333,Niebe,600,1
4334,Mais,1700,2
4334,Riz,475,0.25
4335,Arachide,4500,4
4335,Mil,1800,1
4336,Arachide,1800,3.5
4336,Mil,1650,4
4337,Riz,750,0.75
4338,Mais,550,1
4338,Riz,300,1
4339,Sorgho,100,0.200000003
4340,Riz,2311,0.660000026
4341,Arachide,200,0.5
4341,Coton,42,0.75
4341,Mais,300,0.5
4341,Sorgho,480,1
4342,Arachide,1000,2
4342,Mais,900,2
4342,Mil,900,2
4343,Arachide,300,1
4343,Mil,630,4
4343,Niebe,180,1.5
4344,Riz,2,0.0025
4345,Arachide,200,1.5
4345,Mil,700,2.5
4345,Niebe,27,1
4346,Arachide,2200,2.5
4346,Riz,500,1
4347,Arachide,1200,2
4347,Mais,1000,1
4347,Mil,2000,2
4347,Sorgho,1000,1
4348,Mais,200,0.448500007
4349,Arachide,450,1
4349,Mil,700,2
4350,Arachide,1000,2
4350,Mais,600,1
4350,Mil,700,1
4351,Riz,800,1.5
4353,Arachide,1200,1.995700002
4353,Niebe,100,1.10619998
4353,Sorgho,1200,1.161800027
4354,Arachide,300,0.5
4354,Mil,250,0.5
4354,Niebe,600,2
4355,Arachide,1000,2
4355,Mil,300,1
4356,Arachide,500,0.899999976
4356,Mil,600,1
4356,Niebe,30,0.200000003
4357,Arachide,900,1
4357,Mil,800,1
4358,Arachide,1100,1
4358,Mil,400,1.5
4359,Riz,320,0.25
4360,Arachide,0,1
4361,Arachide,560,1
4361,Mil,450,1.5
4361,Niebe,150,1
4361,Riz,300,1
4362,Arachide,100,2
4362,Mil,1000,3
4363,Sorgho,500,0.639999986
4364,Niebe,180,1.5
4365,Arachide,270,2
4365,Mil,400,2
4365,Niebe,180,1.5
4366,Arachide,0,1.5
4366,Mais,120,1.600000024
4366,Riz,75,1.5
4367,Arachide,6000,6
4367,Mais,450,0.5
4367,Mil,1900,4
4367,Niebe,200,1
4368,Mais,250,0.5
4369,Mil,250,1
4369,Riz,845,1
4370,Arachide,2300,3
4370,Mil,2000,2
4370,Niebe,800,2
4371,Arachide,5000,5
4371,Bissap,45,0.25
4371,Mais,2500,1
4371,Mil,2500,3
4372,Mais,1200,1
4373,Arachide,700,1
4373,Mais,500,1
4373,Mil,200,1
4374,Arachide,900,1.25
4374,Mais,1300,1.25
4374,Sorgho,700,1.5
4375,Niebe,100,0.5079
4377,Arachide,2000,2
4377,Mil,4000,4
4378,Arachide,450,0.400000006
4378,Riz,250,0.349999994
4379,Arachide,2000,5
4379,Mais,200,1
4379,Mil,1000,3
4379,Niebe,120,1
4380,Arachide,1308,3
4380,Mil,2200,2
4380,Niebe,100,1
4381,Mais,300,2
4381,Mil,600,2
4381,Niebe,300,2
4382,Arachide,200,1
4382,Mil,350,1
4383,Arachide,250,2
4383,Mais,100,0.25
4383,Sesame,50,0.75
4384,Arachide,50,0.699999988
4384,Mil,250,1.299999952
4385,Mil,605,5
4386,Arachide,400,2
4386,Mais,200,2
4386,Mil,600,6
4387,Mil,400,0.800000012
4388,Arachide,100,1
4388,Mais,95,1
4388,Mil,210,2
4388,Sorgho,110,1
4389,Arachide,1000,1.5
4389,Mil,800,2
4389,Sorgho,200,1
4390,Arachide,2040,1.789999962
4390,Mais,750,0.330000013
4390,Sorgho,200,0.340000004
4391,Riz,160,0.449999988
4392,Mil,371,1.235800028
4393,Arachide,200,0.25
4393,Mais,475,0.75
4393,Mil,500,1
4393,Riz,160,0.25
4393,Sorgho,350,1
4394,Riz,200,0.25
4395,Riz,1900,1
4396,Arachide,1800,3
4397,Arachide,300,1
4397,Mais,100,1
4397,Mil,400,2
4398,Arachide,2000,5
4398,Mais,1000,3
4398,Mil,2000,5
4399,Arachide,600,1
4399,Mil,600,2
4400,Arachide,150,0.200000003
4400,Mil,700,1.899999976
4400,Niebe,150,0.600000024
4401,Arachide,1008,2
4401,Mil,1000,5
4402,Arachide,150,1.100000024
4403,Arachide,350,3
4403,Mil,1200,1.5
4403,Niebe,35,0.5
4404,Arachide,1500,3
4404,Mil,2500,3
4405,Arachide,500,1
4405,Mais,250,1
4405,Mil,1820,4
4405,Sorgho,400,2
4406,Arachide,60,0.5
4406,Mil,734,2
4406,Riz,89,0.25
4407,Sorgho,900,1
4408,Riz,750,0.400000006
4409,Arachide,650,3
4409,Mais,500,2
4409,Mil,1000,2
4410,Arachide,800,1
4410,Mais,375,0.75
4411,Mil,600,2
4412,Riz,400,0.699999988
4413,Niebe,10,0.400000006
4414,Arachide,1200,4
4414,Bissap,245,1
4414,Mais,500,1
4414,Mil,1500,5
4415,Arachide,600,1
4415,Mil,650,2
4415,Niebe,360,1
4416,Arachide,900,3
4416,Mil,1100,3.5
4416,Niebe,80,0.600000024
4417,Arachide,5500,8
4417,Mais,700,1.5
4417,Mil,1300,1.5
4417,Sorgho,600,1
4418,Arachide,180,2
4418,Mil,560,3
4418,Niebe,25,0.5
4419,Arachide,500,2
4419,Mil,108,1
4420,Arachide,2500,4.274799824
4420,Mais,400,1.887699962
4420,Mil,500,2.582600117
4420,Riz,200,1.60860002
4421,Arachide,500,3
4421,Mil,100,1
4421,Niebe,50,1
4422,Arachide,2500,1
4422,Mais,600,1
4422,Mil,1280,1
4423,Arachide,550,1.100000024
4423,Mil,300,0.600000024
4423,Sorgho,200,1
4424,Mil,100,1
4424,Niebe,80,2
4425,Arachide,0,4
4425,Mil,200,2
4425,Niebe,150,1
4426,Mil,0,2
4427,Arachide,400,3
4428,Riz,250,0.400000006
4429,Aubergine,500,0.300000012
4430,Arachide,1000,6
4430,Mil,2000,7
4430,Niebe,150,2
4431,Arachide,2700,9
4431,Mil,1000,6
4432,Arachide,1750,7
4432,Mil,1000,5
4433,Mais,200,2
4433,Mil,300,2
4434,Arachide,600,1
4434,Mais,300,1
4434,Mil,1000,7
4434,Niebe,100,1
4434,Pasteque,1050,1
4434,Sorgho,400,1
4435,Arachide,400,0.382099986
4435,Mais,200,0.870100021
4435,Mil,300,0.394199997
4436,Arachide,1050,1.799999952
